time,q,dq,tau,qd
1.060000000000000803e-01,6.168877032213855305e-01,-2.374014538777324823e+00,-5.683391818636820858e+00,0.000000000000000000e+00
1.080000000000000820e-01,6.121387824083475149e-01,-2.374460406519007805e+00,-5.489868044181839934e+00,0.000000000000000000e+00
1.100000000000000838e-01,6.073904774848601917e-01,-2.374152461743669562e+00,-5.302399405445051173e+00,0.000000000000000000e+00
1.120000000000000856e-01,6.026442364031547871e-01,-2.373120540852692528e+00,-5.120805129304649483e+00,0.000000000000000000e+00
1.140000000000000874e-01,5.979014493095098359e-01,-2.371393546822489373e+00,-4.944909597800478451e+00,0.000000000000000000e+00
1.160000000000000892e-01,5.931634503582957629e-01,-2.368999475607043603e+00,-4.774542209475480803e+00,0.000000000000000000e+00
1.180000000000000909e-01,5.884315194745959321e-01,-2.365965441849910089e+00,-4.609537244184554794e+00,0.000000000000000000e+00
1.200000000000000927e-01,5.837068840667504199e-01,-2.362317703922770740e+00,-4.449733731287849992e+00,0.000000000000000000e+00
1.220000000000000945e-01,5.789907206901360182e-01,-2.358081688307177348e+00,-4.294975321148022829e+00,0.000000000000000000e+00
1.240000000000000963e-01,5.742841566634646622e-01,-2.353282013335664669e+00,-4.145110159853270915e+00,0.000000000000000000e+00
1.260000000000000842e-01,5.695882716388486200e-01,-2.347942512307995777e+00,-3.999990767089979471e+00,0.000000000000000000e+00
1.280000000000000859e-01,5.649040991268527989e-01,-2.342086255997886557e+00,-3.859473917091019501e+00,0.000000000000000000e+00
1.300000000000000877e-01,5.602326279777224416e-01,-2.335735574565165340e+00,-3.723420522587574055e+00,0.000000000000000000e+00
1.320000000000000895e-01,5.555748038199465055e-01,-2.328912078887944936e+00,-3.591695521694301618e+00,0.000000000000000000e+00
1.340000000000000913e-01,5.509315304572884875e-01,-2.321636681329018792e+00,-3.464167767659390051e+00,0.000000000000000000e+00
1.360000000000000930e-01,5.463036712253878102e-01,-2.313929615950343521e+00,-3.340709921412763350e+00,0.000000000000000000e+00
1.380000000000000948e-01,5.416920503090095762e-01,-2.305810458189131218e+00,-3.221198346847334193e+00,0.000000000000000000e+00
1.400000000000000966e-01,5.370974540209920711e-01,-2.297298144008746323e+00,-3.105513008769712258e+00,0.000000000000000000e+00
1.420000000000000984e-01,5.325206320439175300e-01,-2.288410988537287416e+00,-2.993537373458401873e+00,0.000000000000000000e+00
1.440000000000001001e-01,5.279622986355047010e-01,-2.279166704206426974e+00,-2.885158311768773132e+00,0.000000000000000000e+00
1.460000000000001019e-01,5.234231337986990917e-01,-2.269582418402789514e+00,-2.780266004725646667e+00,0.000000000000000000e+00
1.480000000000001037e-01,5.189037844174113623e-01,-2.259674690643855399e+00,-2.678753851545611298e+00,0.000000000000000000e+00
1.500000000000001055e-01,5.144048653588311204e-01,-2.249459529290103177e+00,-2.580518380032419401e+00,0.000000000000000000e+00
1.520000000000001072e-01,5.099269605432213970e-01,-2.238952407804834621e+00,-2.485459159290179798e+00,0.000000000000000000e+00
1.540000000000001090e-01,5.054706239820756508e-01,-2.228168280572854432e+00,-2.393478714700190579e+00,0.000000000000000000e+00
1.560000000000001108e-01,5.010363807854977258e-01,-2.217121598288935402e+00,-2.304482445108426703e+00,0.000000000000000000e+00
1.580000000000001126e-01,4.966247281396442559e-01,-2.205826322926737415e+00,-2.218378542171869583e+00,0.000000000000000000e+00
1.600000000000001144e-01,4.922361362550470298e-01,-2.194295942298612356e+00,-2.135077911812981455e+00,0.000000000000000000e+00
1.620000000000001161e-01,4.878710492866140669e-01,-2.182543484216490803e+00,-2.054494097732636249e+00,0.000000000000000000e+00
1.640000000000001179e-01,4.835298862260864472e-01,-2.170581530263815395e+00,-1.976543206932934282e+00,0.000000000000000000e+00
1.660000000000001197e-01,4.792130417677099019e-01,-2.158422229188259767e+00,-1.901143837202319276e+00,0.000000000000000000e+00
1.680000000000001215e-01,4.749208871478604044e-01,-2.146077309924752985e+00,-1.828217006516393184e+00,0.000000000000000000e+00
1.700000000000001232e-01,4.706537709593441865e-01,-2.133558094258115378e+00,-1.757686084308843988e+00,0.000000000000000000e+00
1.720000000000001250e-01,4.664120199410753953e-01,-2.120875509134400261e+00,-1.689476724567814614e+00,0.000000000000000000e+00
1.740000000000001268e-01,4.621959397438157313e-01,-2.108040098629835324e+00,-1.623516800713947106e+00,0.000000000000000000e+00
1.760000000000001286e-01,4.580058156726436458e-01,-2.095062035586051863e+00,-1.559736342217330929e+00,0.000000000000000000e+00
1.780000000000001303e-01,4.538419134068034655e-01,-2.081951132920094594e+00,-1.498067472911380094e+00,0.000000000000000000e+00
1.800000000000001321e-01,4.497044796975684378e-01,-2.068716854617518308e+00,-1.438444350962591045e+00,0.000000000000000000e+00
1.820000000000001339e-01,4.455937430447350911e-01,-2.055368326416683100e+00,-1.380803110455939731e+00,0.000000000000000000e+00
1.840000000000001357e-01,4.415099143523507630e-01,-2.041914346192177376e+00,-1.325081804556610621e+00,0.000000000000000000e+00
1.860000000000001374e-01,4.374531875642605483e-01,-2.028363394045120671e+00,-1.271220350209457450e+00,0.000000000000000000e+00
1.880000000000001392e-01,4.334237402800447114e-01,-2.014723642107917989e+00,-1.219160474338444544e+00,0.000000000000000000e+00
1.900000000000001410e-01,4.294217343519030061e-01,-2.001002964070865975e+00,-1.168845661509191558e+00,0.000000000000000000e+00
1.920000000000001428e-01,4.254473164630273030e-01,-1.987208944437841796e+00,-1.120221103018357311e+00,0.000000000000000000e+00
1.940000000000001446e-01,4.215006186879910466e-01,-1.973348887518138639e+00,-1.073233647374532751e+00,0.000000000000000000e+00
1.960000000000001463e-01,4.175817590356683540e-01,-1.959429826161348531e+00,-1.027831752135947241e+00,0.000000000000000000e+00
1.980000000000001481e-01,4.136908419751842980e-01,-1.945458530242034856e+00,-9.839654370710935183e-01,0.000000000000000000e+00
2.000000000000001499e-01,4.098279589453827643e-01,-1.931441514900778200e+00,-9.415862386090854130e-01,0.000000000000000000e+00
2.020000000000001517e-01,4.059931888482867235e-01,-1.917385048548027271e+00,-9.006471655472516602e-01,0.000000000000000000e+00
2.040000000000001534e-01,4.021865985270126620e-01,-1.903295160637036298e+00,-8.611026559842169803e-01,0.000000000000000000e+00
2.060000000000001552e-01,3.984082432285886433e-01,-1.889177649212021137e+00,-8.229085354473770764e-01,0.000000000000000000e+00
2.080000000000001570e-01,3.946581670521135954e-01,-1.875038088237522604e+00,-7.860219761843634245e-01,0.000000000000000000e+00
2.100000000000001588e-01,3.909364033826839280e-01,-1.860881834714824157e+00,-7.504014575887634209e-01,0.000000000000000000e+00
2.120000000000001605e-01,3.872429753115016471e-01,-1.846714035591130898e+00,-7.160067277310186995e-01,0.000000000000000000e+00
2.140000000000001623e-01,3.835778960425674788e-01,-1.832539634467081235e+00,-6.827987659660497144e-01,0.000000000000000000e+00
2.160000000000001641e-01,3.799411692863514101e-01,-1.818363378108029504e+00,-6.507397465898208111e-01,0.000000000000000000e+00
2.180000000000001659e-01,3.763327896408226181e-01,-1.804189822764405093e+00,-6.197930035176639763e-01,0.000000000000000000e+00
2.200000000000001676e-01,3.727527429602099374e-01,-1.790023340306327704e+00,-5.899229959577763083e-01,0.000000000000000000e+00
2.220000000000001694e-01,3.692010067118548511e-01,-1.775868124177529594e+00,-5.610952750539581757e-01,0.000000000000000000e+00
2.240000000000001712e-01,3.656775503215078382e-01,-1.761728195173516198e+00,-5.332764514721830551e-01,0.000000000000000000e+00
2.260000000000001730e-01,3.621823355074103024e-01,-1.747607407048772377e+00,-5.064341639062330813e-01,0.000000000000000000e+00
2.280000000000001747e-01,3.587153166034948715e-01,-1.733509451957704783e+00,-4.805370484781565921e-01,0.000000000000000000e+00
2.300000000000001765e-01,3.552764408720270883e-01,-1.719437865733895565e+00,-4.555547090099185681e-01,0.000000000000000000e+00
2.320000000000001783e-01,3.518656488060028509e-01,-1.705396033012127166e+00,-4.314576881430962629e-01,0.000000000000000000e+00
2.340000000000001801e-01,3.484828744216078023e-01,-1.691387192197529421e+00,-4.082174392840762778e-01,0.000000000000000000e+00
2.360000000000001819e-01,3.451280455410355996e-01,-1.677414440286088881e+00,-3.858062993527138218e-01,0.000000000000000000e+00
2.380000000000001836e-01,3.418010840659542748e-01,-1.663480737540656174e+00,-3.641974623129211608e-01,0.000000000000000000e+00
2.400000000000001854e-01,3.385019062419012958e-01,-1.649588912026480392e+00,-3.433649534642082557e-01,0.000000000000000000e+00
2.420000000000001872e-01,3.352304229138808878e-01,-1.635741664010199603e+00,-3.232836044736391301e-01,0.000000000000000000e+00
2.440000000000001890e-01,3.319865397734286794e-01,-1.621941570226115736e+00,-3.039290291282217282e-01,0.000000000000000000e+00
2.460000000000001907e-01,3.287701575974016910e-01,-1.608191088013483760e+00,-2.852775997881984438e-01,0.000000000000000000e+00
2.480000000000001925e-01,3.255811724787447958e-01,-1.594492559328451131e+00,-2.673064245221823398e-01,0.000000000000000000e+00
2.500000000000001665e-01,3.224194760494764056e-01,-1.580848214634188897e+00,-2.499933249055441564e-01,0.000000000000000000e+00
2.520000000000001683e-01,3.192849556961310786e-01,-1.567260176672663485e+00,-2.333168144639348185e-01,0.000000000000000000e+00
2.540000000000001701e-01,3.161774947678882564e-01,-1.553730464121410915e+00,-2.172560777442420488e-01,0.000000000000000000e+00
2.560000000000001719e-01,3.130969727776110600e-01,-1.540260995138585498e+00,-2.017909499957593056e-01,0.000000000000000000e+00
2.580000000000001736e-01,3.100432655960121409e-01,-1.526853590799472027e+00,-1.869018974447094195e-01,0.000000000000000000e+00
2.600000000000001754e-01,3.070162456391570260e-01,-1.513509978427564295e+00,-1.725699981457662346e-01,0.000000000000000000e+00
2.620000000000001772e-01,3.040157820495105745e-01,-1.500231794823231990e+00,-1.587769233945675040e-01,0.000000000000000000e+00
2.640000000000001790e-01,3.010417408707247167e-01,-1.487020589392920478e+00,-1.455049196856244009e-01,0.000000000000000000e+00
2.660000000000001807e-01,2.980939852163612125e-01,-1.473877827181744982e+00,-1.327367912004877581e-01,0.000000000000000000e+00
2.680000000000001825e-01,2.951723754327366667e-01,-1.460804891812271356e+00,-1.204558828112958224e-01,0.000000000000000000e+00
2.700000000000001843e-01,2.922767692560722663e-01,-1.447803088332192623e+00,-1.086460635853505607e-01,0.000000000000000000e+00
2.720000000000001861e-01,2.894070219641251551e-01,-1.434873645973547829e+00,-9.729171077662357447e-02,0.000000000000000000e+00
2.740000000000001878e-01,2.865629865224730843e-01,-1.422017720826048937e+00,-8.637769429053143710e-02,0.000000000000000000e+00
2.760000000000001896e-01,2.837445137256190408e-01,-1.409236398427019310e+00,-7.588936160860626501e-02,0.000000000000000000e+00
2.780000000000001914e-01,2.809514523330782776e-01,-1.396530696270376959e+00,-6.581252316011543257e-02,0.000000000000000000e+00
2.800000000000001932e-01,2.781836492006042327e-01,-1.383901566237028646e+00,-5.613343812794013843e-02,0.000000000000000000e+00
2.820000000000001950e-01,2.754409494067062703e-01,-1.371349896948979463e+00,-4.683880067641510436e-02,0.000000000000000000e+00
2.840000000000001967e-01,2.727231963746074572e-01,-1.358876516049396743e+00,-3.791572658912478744e-02,0.000000000000000000e+00
2.860000000000001985e-01,2.700302319897858183e-01,-1.346482192410807244e+00,-2.935174030497478270e-02,0.000000000000000000e+00
2.880000000000002003e-01,2.673618967132387336e-01,-1.334167638273547007e+00,-2.113476234117328545e-02,0.000000000000000000e+00
2.900000000000002021e-01,2.647180296906057051e-01,-1.321933511316523813e+00,-1.325309709203814634e-02,0.000000000000000000e+00
2.920000000000002038e-01,2.620984688572811083e-01,-1.309780416662296387e+00,-5.695420992873678756e-03,0.000000000000000000e+00
2.940000000000002056e-01,2.595030510396442724e-01,-1.297708908818417717e+00,1.549228961570392471e-03,0.000000000000000000e+00
2.960000000000002074e-01,2.569316120525304004e-01,-1.285719493556937154e+00,8.491466354280774453e-03,0.000000000000000000e+00
2.980000000000002092e-01,2.543839867930626220e-01,-1.273812629733902302e+00,1.514156614871353668e-02,0.000000000000000000e+00
3.000000000000002109e-01,2.518600093309613097e-01,-1.261988731050650347e+00,2.150947516675039139e-02,0.000000000000000000e+00
3.020000000000002127e-01,2.493595129954440659e-01,-1.250248167758628348e+00,2.760482225126459355e-02,0.000000000000000000e+00
3.040000000000002145e-01,2.468823304588252110e-01,-1.238591268309433335e+00,3.343692812245890877e-02,0.000000000000000000e+00
3.060000000000002163e-01,2.444282938169217712e-01,-1.227018320951716257e+00,3.901481493685921009e-02,0.000000000000000000e+00
3.080000000000002180e-01,2.419972346663686880e-01,-1.215529575276544927e+00,4.434721555761278466e-02,0.000000000000000000e+00
3.100000000000002198e-01,2.395889841789431429e-01,-1.204125243712779181e+00,4.944258254450772938e-02,0.000000000000000000e+00
3.120000000000002216e-01,2.372033731729952244e-01,-1.192805502973964593e+00,5.430909687190776935e-02,0.000000000000000000e+00
3.140000000000002234e-01,2.348402321820788063e-01,-1.181570495458210246e+00,5.895467638253037990e-02,0.000000000000000000e+00
3.160000000000002252e-01,2.324993915208738715e-01,-1.170420330602473635e+00,6.338698398483444407e-02,0.000000000000000000e+00
3.180000000000002269e-01,2.301806813484885972e-01,-1.159355086192634499e+00,6.761343560153143528e-02,0.000000000000000000e+00
3.200000000000002287e-01,2.278839317292271904e-01,-1.148374809630700044e+00,7.164120787651206967e-02,0.000000000000000000e+00
3.220000000000002305e-01,2.256089726909062954e-01,-1.137479519160446984e+00,7.547724564732405383e-02,0.000000000000000000e+00
3.240000000000002323e-01,2.233556342808007689e-01,-1.126669205052766465e+00,7.912826919010029769e-02,0.000000000000000000e+00
3.260000000000002340e-01,2.211237466192968737e-01,-1.115943830751940924e+00,8.260078124365222152e-02,0.000000000000000000e+00
3.280000000000002358e-01,2.189131399513287723e-01,-1.105303333984049452e+00,8.590107381924383390e-02,0.000000000000000000e+00
3.300000000000002376e-01,2.167236446956714579e-01,-1.094747627828660086e+00,8.903523480242192534e-02,0.000000000000000000e+00
3.320000000000002394e-01,2.145550914921615926e-01,-1.084276601754937230e+00,9.200915435303436141e-02,0.000000000000000000e+00
3.340000000000002411e-01,2.124073112469150870e-01,-1.073890122623255117e+00,9.482853110943700869e-02,0.000000000000000000e+00
3.360000000000002429e-01,2.102801351756083126e-01,-1.063588035653381780e+00,9.749887820272107319e-02,0.000000000000000000e+00
3.380000000000002447e-01,2.081733948448877825e-01,-1.053370165360263178e+00,1.000255290865936786e-01,0.000000000000000000e+00
3.400000000000002465e-01,2.060869222119709743e-01,-1.043236316458407531e+00,1.024136431884219434e-01,0.000000000000000000e+00
3.420000000000002482e-01,2.040205496624993009e-01,-1.033186274735842680e+00,1.046682113867696273e-01,0.000000000000000000e+00
3.440000000000002500e-01,2.019741100467021266e-01,-1.023219807898587463e+00,1.067940613206150857e-01,0.000000000000000000e+00
3.460000000000002518e-01,1.999474367139290054e-01,-1.013336666386553953e+00,1.087958625352714037e-01,0.000000000000000000e+00
3.480000000000002536e-01,1.979403635456054578e-01,-1.003536584161767387e+00,1.106781314699212260e-01,0.000000000000000000e+00
3.500000000000002554e-01,1.959527249866659382e-01,-9.938192794697663368e-01,1.124452362914931669e-01,0.000000000000000000e+00
3.520000000000002571e-01,1.939843560755158958e-01,-9.841844555750192125e-01,1.141014015795178693e-01,0.000000000000000000e+00
3.540000000000002589e-01,1.920350924725735542e-01,-9.746318014711689015e-01,1.156507128664090445e-01,0.000000000000000000e+00
3.560000000000002607e-01,1.901047704874397615e-01,-9.651609925668928058e-01,1.170971210375517657e-01,0.000000000000000000e+00
3.580000000000002625e-01,1.881932271047434824e-01,-9.557716913481428822e-01,1.184444465954035408e-01,0.000000000000000000e+00
3.600000000000002642e-01,1.863003000087084804e-01,-9.464635480175065396e-01,1.196963837917133233e-01,0.000000000000000000e+00
3.620000000000002660e-01,1.844258276064856539e-01,-9.372362011114079294e-01,1.208565046318375025e-01,0.000000000000000000e+00
3.640000000000002678e-01,1.825696490502939640e-01,-9.280892780958471810e-01,1.219282627550191123e-01,0.000000000000000000e+00
3.660000000000002696e-01,1.807316042584112548e-01,-9.190223959413551524e-01,1.229149971943908071e-01,0.000000000000000000e+00
3.680000000000002713e-01,1.789115339350556277e-01,-9.100351616778190600e-01,1.238199360203271482e-01,0.000000000000000000e+00
3.700000000000002731e-01,1.771092795891960059e-01,-9.011271729298166999e-01,1.246461998706935859e-01,0.000000000000000000e+00
3.720000000000002749e-01,1.753246835523298575e-01,-8.922980184330771003e-01,1.253968053714222819e-01,0.000000000000000000e+00
3.740000000000002767e-01,1.735575889952645223e-01,-8.835472785326665690e-01,1.260746684507516591e-01,0.000000000000000000e+00
3.760000000000002784e-01,1.718078399439375570e-01,-8.748745256634804512e-01,1.266826075503413307e-01,0.000000000000000000e+00
3.780000000000002802e-01,1.700752812943103487e-01,-8.662793248136052560e-01,1.272233467364278781e-01,0.000000000000000000e+00
3.800000000000002820e-01,1.683597588263681666e-01,-8.577612339710971590e-01,1.276995187140510524e-01,0.000000000000000000e+00
3.820000000000002838e-01,1.666611192172587630e-01,-8.493198045547061259e-01,1.281136677472982655e-01,0.000000000000000000e+00
3.840000000000002855e-01,1.649792100536006390e-01,-8.409545818290610208e-01,1.284682524884628307e-01,0.000000000000000000e+00
3.860000000000002873e-01,1.633138798429910055e-01,-8.326651053048117479e-01,1.287656487188542087e-01,0.000000000000000000e+00
3.880000000000002891e-01,1.616649780247425838e-01,-8.244509091242139265e-01,1.290081520040082808e-01,0.000000000000000000e+00
3.900000000000002909e-01,1.600323549798773337e-01,-8.163115224326221719e-01,1.291979802658840271e-01,0.000000000000000000e+00
3.920000000000002927e-01,1.584158620404046425e-01,-8.082464697363477280e-01,1.293372762745965687e-01,0.000000000000000000e+00
3.940000000000002944e-01,1.568153514979100105e-01,-8.002552712473196550e-01,1.294281100621565983e-01,0.000000000000000000e+00
3.960000000000002962e-01,1.552306766114800451e-01,-7.923374432149766777e-01,1.294724812606116160e-01,0.000000000000000000e+00
3.980000000000002980e-01,1.536616916149884382e-01,-7.844924982458030271e-01,1.294723213668866890e-01,0.000000000000000000e+00
4.000000000000002998e-01,1.521082517237666298e-01,-7.767199456109097344e-01,1.294294959366126818e-01,0.000000000000000000e+00
4.020000000000003015e-01,1.505702131406825295e-01,-7.690192915420491770e-01,1.293458067090922370e-01,0.000000000000000000e+00
4.040000000000003033e-01,1.490474330616496368e-01,-7.613900395164405754e-01,1.292229936655395761e-01,0.000000000000000000e+00
4.060000000000003051e-01,1.475397696805881009e-01,-7.538316905307707039e-01,1.290627370226413717e-01,0.000000000000000000e+00
4.080000000000003069e-01,1.460470821938586461e-01,-7.463437433647237551e-01,1.288666591634441971e-01,0.000000000000000000e+00
4.100000000000003086e-01,1.445692308041898744e-01,-7.389256948343838616e-01,1.286363265074754736e-01,0.000000000000000000e+00
4.120000000000003104e-01,1.431060767241181808e-01,-7.315770400358414527e-01,1.283732513220048332e-01,0.000000000000000000e+00
4.140000000000003122e-01,1.416574821789595151e-01,-7.242972725793261901e-01,1.280788934762284725e-01,0.000000000000000000e+00
4.160000000000003140e-01,1.402233104093311700e-01,-7.170858848141791198e-01,1.277546621401866034e-01,0.000000000000000000e+00
4.180000000000003157e-01,1.388034256732412486e-01,-7.099423680449642449e-01,1.274019174300642376e-01,0.000000000000000000e+00
4.200000000000003175e-01,1.373976932477632140e-01,-7.028662127390150616e-01,1.270219720015921538e-01,0.000000000000000000e+00
4.220000000000003193e-01,1.360059794303118130e-01,-6.958569087256979424e-01,1.266160925931112402e-01,0.000000000000000000e+00
4.240000000000003211e-01,1.346281515395364725e-01,-6.889139453876680363e-01,1.261855015198856123e-01,0.000000000000000000e+00
4.260000000000003229e-01,1.332640779158477118e-01,-6.820368118443843608e-01,1.257313781211664150e-01,0.000000000000000000e+00
4.280000000000003246e-01,1.319136279215914198e-01,-6.752249971281416574e-01,1.252548601614762447e-01,0.000000000000000000e+00
4.300000000000003264e-01,1.305766719408856802e-01,-6.684779903528690337e-01,1.247570451875255060e-01,0.000000000000000000e+00
4.320000000000003282e-01,1.292530813791337996e-01,-6.617952808759381966e-01,1.242389918421533679e-01,0.000000000000000000e+00
4.340000000000003300e-01,1.279427286622273618e-01,-6.551763584532149798e-01,1.237017211366255864e-01,0.000000000000000000e+00
4.360000000000003317e-01,1.266454872354521866e-01,-6.486207133875819819e-01,1.231462176825681709e-01,0.000000000000000000e+00
4.380000000000003335e-01,1.253612315621098761e-01,-6.421278366711522523e-01,1.225734308848229759e-01,0.000000000000000000e+00
4.400000000000003353e-01,1.240898371218671081e-01,-6.356972201213869633e-01,1.219842760964118256e-01,0.000000000000000000e+00
4.420000000000003371e-01,1.228311804088444564e-01,-6.293283565113239053e-01,1.213796357368126522e-01,0.000000000000000000e+00
4.440000000000003388e-01,1.215851389294562296e-01,-6.230207396941164211e-01,1.207603603746818521e-01,0.000000000000000000e+00
4.460000000000003406e-01,1.203515912000120702e-01,-6.167738647220764037e-01,1.201272697761286423e-01,0.000000000000000000e+00
4.480000000000003424e-01,1.191304167440912498e-01,-6.105872279604092068e-01,1.194811539196241057e-01,0.000000000000000000e+00
4.500000000000003442e-01,1.179214960896996095e-01,-6.044603271958214341e-01,1.188227739785867598e-01,0.000000000000000000e+00
