time,q,dq,tau,qd
5.200000000000003231e-02,7.521100073870286007e-01,-1.325673519499523278e+00,-8.873623983488773348e+00,0.000000000000000000e+00
5.400000000000003408e-02,7.494367181299538272e-01,-1.336644628537397850e+00,-8.591154668599788380e+00,0.000000000000000000e+00
5.600000000000003586e-02,7.467440335699416787e-01,-1.346342280006051828e+00,-8.328284862700837010e+00,0.000000000000000000e+00
5.800000000000003764e-02,7.440343094512517075e-01,-1.354862059344963621e+00,-8.083579428530651256e+00,0.000000000000000000e+00
6.000000000000003941e-02,7.413097243680132342e-01,-1.362292541619246178e+00,-7.855708308812591412e+00,0.000000000000000000e+00
6.200000000000004119e-02,7.385722927590138154e-01,-1.368715804499694322e+00,-7.643438838365444354e+00,0.000000000000000000e+00
6.400000000000004297e-02,7.358238769515723643e-01,-1.374207903720713109e+00,-7.445628618531486609e+00,0.000000000000000000e+00
6.600000000000004474e-02,7.330661983240498447e-01,-1.378839313761268670e+00,-7.261218912781693291e+00,0.000000000000000000e+00
6.800000000000004652e-02,7.303008476514639691e-01,-1.382675336292946477e+00,-7.089228525371414236e+00,0.000000000000000000e+00
7.000000000000004829e-02,7.275292946939581062e-01,-1.385776478752912322e+00,-6.928748127711727989e+00,0.000000000000000000e+00
7.200000000000005007e-02,7.247528970835042106e-01,-1.388198805226959820e+00,-6.778934999708809528e+00,0.000000000000000000e+00
7.400000000000005185e-02,7.219729085601684915e-01,-1.389994261667879094e+00,-6.639008155720674154e+00,0.000000000000000000e+00
7.600000000000005362e-02,7.191904866055162104e-01,-1.391210977326164944e+00,-6.508243827002008430e+00,0.000000000000000000e+00
7.800000000000005540e-02,7.164066995172507779e-01,-1.391893544132736249e+00,-6.385971274566252021e+00,0.000000000000000000e+00
8.000000000000005718e-02,7.136225329659586780e-01,-1.392083275646057716e+00,-6.271568908301421885e+00,0.000000000000000000e+00
8.200000000000005895e-02,7.108388960718424743e-01,-1.391818447058095432e+00,-6.164460689944171179e+00,0.000000000000000000e+00
8.400000000000006073e-02,7.080566270365540316e-01,-1.391134517644230684e+00,-6.064112799154472100e+00,0.000000000000000000e+00
8.600000000000006251e-02,7.052764983626721440e-01,-1.390064336940940226e+00,-5.970030543451841254e+00,0.000000000000000000e+00
8.800000000000006428e-02,7.024992216909897724e-01,-1.388638335841164251e+00,-5.881755494180961108e+00,0.000000000000000000e+00
9.000000000000006606e-02,6.997254522835691937e-01,-1.386884703710262734e+00,-5.798862831978564003e+00,0.000000000000000000e+00
9.200000000000006783e-02,6.969557931784795546e-01,-1.384829552544811548e+00,-5.720958886422195633e+00,0.000000000000000000e+00
9.400000000000006961e-02,6.941907990402360618e-01,-1.382497069121740196e+00,-5.647678855661599329e+00,0.000000000000000000e+00
9.600000000000007139e-02,6.914309797282039982e-01,-1.379909656016033104e+00,-5.578684692871629380e+00,0.000000000000000000e+00
9.800000000000007316e-02,6.886768036036019502e-01,-1.377088062301006666e+00,-5.513663147327971359e+00,0.000000000000000000e+00
1.000000000000000749e-01,6.859287005942306115e-01,-1.374051504685655178e+00,-5.452323948798742492e+00,0.000000000000000000e+00
1.020000000000000767e-01,6.831870650346537621e-01,-1.370817779788399138e+00,-5.394398124771765168e+00,0.000000000000000000e+00
1.040000000000000785e-01,6.804522582982628354e-01,-1.367403368195440727e+00,-5.339636440803460005e+00,0.000000000000000000e+00
1.060000000000000803e-01,6.777246112364537778e-01,-1.363823530904537451e+00,-5.287807954985552783e+00,0.000000000000000000e+00
1.080000000000000820e-01,6.750044264390315796e-01,-1.360092398711084893e+00,-5.238698678183904889e+00,0.000000000000000000e+00
1.100000000000000838e-01,6.722919803289262308e-01,-1.356223055052681259e+00,-5.192110332314147314e+00,0.000000000000000000e+00
1.120000000000000856e-01,6.695875251033449604e-01,-1.352227612790612543e+00,-5.147859199483995951e+00,0.000000000000000000e+00
1.140000000000000874e-01,6.668912905326015439e-01,-1.348117285371715379e+00,-5.105775055356616576e+00,0.000000000000000000e+00
1.160000000000000892e-01,6.642034856270382370e-01,-1.343902452781655876e+00,-5.065700180575035461e+00,0.000000000000000000e+00
1.180000000000000909e-01,6.615243001816970558e-01,-1.339592722670608360e+00,-5.027488444538150247e+00,0.000000000000000000e+00
1.200000000000000927e-01,6.588539062076881336e-01,-1.335196987004466207e+00,-4.991004456236066034e+00,0.000000000000000000e+00
1.220000000000000945e-01,6.561924592585502980e-01,-1.330723474568894060e+00,-4.956122777239706068e+00,0.000000000000000000e+00
1.240000000000000963e-01,6.535400996592910516e-01,-1.326179799629601641e+00,-4.922727192298015808e+00,0.000000000000000000e+00
1.260000000000000842e-01,6.508969536452309246e-01,-1.321573007030037994e+00,-4.890710033328627304e+00,0.000000000000000000e+00
1.280000000000000859e-01,6.482631344172566923e-01,-1.316909613987139016e+00,-4.859971552896045210e+00,0.000000000000000000e+00
1.300000000000000877e-01,6.456387431196032312e-01,-1.312195648826708805e+00,-4.830419343556787481e+00,0.000000000000000000e+00
1.320000000000000895e-01,6.430238697458385833e-01,-1.307436686882346599e+00,-4.801967799715995966e+00,0.000000000000000000e+00
1.340000000000000913e-01,6.404185939783076931e-01,-1.302637883765457305e+00,-4.774537618884991730e+00,0.000000000000000000e+00
1.360000000000000930e-01,6.378229859659102496e-01,-1.297804006198709059e+00,-4.748055339457064150e+00,0.000000000000000000e+00
1.380000000000000948e-01,6.352371070447278001e-01,-1.292939460591229439e+00,-4.722452912329440977e+00,0.000000000000000000e+00
1.400000000000000966e-01,6.326610104056862305e-01,-1.288048319520798346e+00,-4.697667303894675683e+00,0.000000000000000000e+00
1.420000000000000984e-01,6.300947417131338435e-01,-1.283134346276202375e+00,-4.673640128106114844e+00,0.000000000000000000e+00
1.440000000000001001e-01,6.275383396779303791e-01,-1.278201017601719114e+00,-4.650317305489711117e+00,0.000000000000000000e+00
1.460000000000001019e-01,6.249918365883797566e-01,-1.273251544775313215e+00,-4.627648747130177043e+00,0.000000000000000000e+00
1.480000000000001037e-01,6.224552588020947352e-01,-1.268288893142500484e+00,-4.605588061803782551e+00,0.000000000000000000e+00
1.500000000000001055e-01,6.199286272016568677e-01,-1.263315800218919094e+00,-4.584092284563567432e+00,0.000000000000000000e+00
1.520000000000001072e-01,6.174119576167240719e-01,-1.258334792466372143e+00,-4.563121625207010368e+00,0.000000000000000000e+00
1.540000000000001090e-01,6.149052612150451846e-01,-1.253348200839450532e+00,-4.542639235170600642e+00,0.000000000000000000e+00
1.560000000000001108e-01,6.124085448646596763e-01,-1.248358175192730180e+00,-4.522610991502702404e+00,0.000000000000000000e+00
1.580000000000001126e-01,6.099218114693957249e-01,-1.243366697631963946e+00,-4.503005296664404966e+00,0.000000000000000000e+00
1.600000000000001144e-01,6.074450602796225285e-01,-1.238375594886578224e+00,-4.483792892999648672e+00,0.000000000000000000e+00
1.620000000000001161e-01,6.049782871800722939e-01,-1.233386549775131069e+00,-4.464946690800793760e+00,0.000000000000000000e+00
1.640000000000001179e-01,6.025214849564120012e-01,-1.228401111830143888e+00,-4.446441608974179616e+00,0.000000000000000000e+00
1.660000000000001197e-01,6.000746435421242531e-01,-1.223420707143860975e+00,-4.428254427383194525e+00,0.000000000000000000e+00
1.680000000000001215e-01,5.976377502471402758e-01,-1.218446647491985946e+00,-4.410363650013835013e+00,0.000000000000000000e+00
1.700000000000001232e-01,5.952107899695637805e-01,-1.213480138788267659e+00,-4.392749378170268670e+00,0.000000000000000000e+00
1.720000000000001250e-01,5.927937453917259125e-01,-1.208522288918943088e+00,-4.375393192965947975e+00,0.000000000000000000e+00
1.740000000000001268e-01,5.903865971617210384e-01,-1.203574115002452816e+00,-4.358278046429596486e+00,0.000000000000000000e+00
1.760000000000001286e-01,5.879893240614879613e-01,-1.198636550116525257e+00,-4.341388160595116119e+00,0.000000000000000000e+00
1.780000000000001303e-01,5.856019031624246640e-01,-1.193710449531642404e+00,-4.324708933990706328e+00,0.000000000000000000e+00
1.800000000000001321e-01,5.832243099694506272e-01,-1.188796596487043500e+00,-4.308226854985328202e+00,0.000000000000000000e+00
1.820000000000001339e-01,5.808565185543650422e-01,-1.183895707542780062e+00,-4.291929421490120689e+00,0.000000000000000000e+00
1.840000000000001357e-01,5.784985016792872914e-01,-1.179008437538878518e+00,-4.275805066549434486e+00,0.000000000000000000e+00
1.860000000000001374e-01,5.761502309109065578e-01,-1.174135384190394094e+00,-4.259843089389956816e+00,0.000000000000000000e+00
1.880000000000001392e-01,5.738116767262164686e-01,-1.169277092345035296e+00,-4.244033591528094007e+00,0.000000000000000000e+00
1.900000000000001410e-01,5.714828086103602711e-01,-1.164434057928080968e+00,-4.228367417565117137e+00,0.000000000000000000e+00
1.920000000000001428e-01,5.691635951471653021e-01,-1.159606731597504492e+00,-4.212836100326541100e+00,0.000000000000000000e+00
1.940000000000001446e-01,5.668540041029042076e-01,-1.154795522130541041e+00,-4.197431810027509869e+00,0.000000000000000000e+00
1.960000000000001463e-01,5.645540025037814047e-01,-1.150000799561380127e+00,-4.182147307169174155e+00,0.000000000000000000e+00
1.980000000000001481e-01,5.622635567076049723e-01,-1.145222898088220864e+00,-4.166975898892665953e+00,0.000000000000000000e+00
2.000000000000001499e-01,5.599826324700717395e-01,-1.140462118766597310e+00,-4.151911398537311726e+00,0.000000000000000000e+00
2.020000000000001517e-01,5.577111950060624768e-01,-1.135718732004638465e+00,-4.136948088168281856e+00,0.000000000000000000e+00
2.040000000000001534e-01,5.554492090463128973e-01,-1.130992979874781756e+00,-4.122080683856008676e+00,0.000000000000000000e+00
2.060000000000001552e-01,5.531966388898020837e-01,-1.126285078255397032e+00,-4.107304303505731724e+00,0.000000000000000000e+00
2.080000000000001570e-01,5.509534484521725339e-01,-1.121595218814790185e+00,-4.092614437050258402e+00,0.000000000000000000e+00
2.100000000000001588e-01,5.487196013104742587e-01,-1.116923570849143843e+00,-4.078006918832670635e+00,0.000000000000000000e+00
2.120000000000001605e-01,5.464950607445040465e-01,-1.112270282985104553e+00,-4.063477902018487242e+00,0.000000000000000000e+00
2.140000000000001623e-01,5.442797897749901415e-01,-1.107635484756943622e+00,-4.049023834888508588e+00,0.000000000000000000e+00
2.160000000000001641e-01,5.420737511988551471e-01,-1.103019288067488279e+00,-4.034641438874395192e+00,0.000000000000000000e+00
2.180000000000001659e-01,5.398769076217724283e-01,-1.098421788541349864e+00,-4.020327688209299311e+00,0.000000000000000000e+00
2.200000000000001676e-01,5.376892214882157406e-01,-1.093843066778347861e+00,-4.006079791075062957e+00,0.000000000000000000e+00
2.220000000000001694e-01,5.355106551091868283e-01,-1.089283189514451911e+00,-3.991895172136242564e+00,0.000000000000000000e+00
2.240000000000001712e-01,5.333411706877927427e-01,-1.084742210697026588e+00,-3.977771456359285196e+00,0.000000000000000000e+00
2.260000000000001730e-01,5.311807303428314198e-01,-1.080220172480665708e+00,-3.963706454022606351e+00,0.000000000000000000e+00
2.280000000000001747e-01,5.290292961305325115e-01,-1.075717106149445934e+00,-3.949698146830165513e+00,0.000000000000000000e+00
2.300000000000001765e-01,5.268868300645904723e-01,-1.071233032970995591e+00,-3.935744675047690322e+00,0.000000000000000000e+00
2.320000000000001783e-01,5.247532941346156887e-01,-1.066767964987387796e+00,-3.921844325586423707e+00,0.000000000000000000e+00
2.340000000000001801e-01,5.226286503231206693e-01,-1.062321905747491302e+00,-3.907995520964966829e+00,0.000000000000000000e+00
2.360000000000001819e-01,5.205128606211505415e-01,-1.057894850985078294e+00,-3.894196809084768063e+00,0.000000000000000000e+00
2.380000000000001836e-01,5.184058870426572208e-01,-1.053486789246673938e+00,-3.880446853759504933e+00,0.000000000000000000e+00
2.400000000000001854e-01,5.163076916377115078e-01,-1.049097702472833626e+00,-3.866744425943121399e+00,0.000000000000000000e+00
2.420000000000001872e-01,5.142182365046389370e-01,-1.044727566536273411e+00,-3.853088395605183791e+00,0.000000000000000000e+00
2.440000000000001890e-01,5.121374838011588659e-01,-1.040376351740018634e+00,-3.839477724206055598e+00,0.000000000000000000e+00
2.460000000000001907e-01,5.100653957546018580e-01,-1.036044023278511528e+00,-3.825911457727890763e+00,0.000000000000000000e+00
2.480000000000001925e-01,5.080019346712730810e-01,-1.031730541664396705e+00,-3.812388720220575067e+00,0.000000000000000000e+00
2.500000000000001665e-01,5.059470629450261159e-01,-1.027435863123508097e+00,-3.798908707824914188e+00,0.000000000000000000e+00
2.520000000000001683e-01,5.039007430651053498e-01,-1.023159939960395448e+00,-3.785470683237885936e+00,0.000000000000000000e+00
2.540000000000001701e-01,5.018629376233122441e-01,-1.018902720896553760e+00,-3.772073970587630498e+00,0.000000000000000000e+00
2.560000000000001719e-01,4.998336093205454911e-01,-1.014664151383365853e+00,-3.758717950687966436e+00,0.000000000000000000e+00
2.580000000000001736e-01,4.978127209727622460e-01,-1.010444173891615671e+00,-3.745402056644639543e+00,0.000000000000000000e+00
2.600000000000001754e-01,4.958002355164036756e-01,-1.006242728179296053e+00,-3.732125769787408842e+00,0.000000000000000000e+00
2.620000000000001772e-01,4.937961160133250704e-01,-1.002059751539309707e+00,-3.718888615904045736e+00,0.000000000000000000e+00
2.640000000000001790e-01,4.918003256552679892e-01,-9.978951790285409684e-01,-3.705690161754064960e+00,0.000000000000000000e+00
2.660000000000001807e-01,4.898128277679086318e-01,-9.937489436796717035e-01,-3.692530011841599347e+00,0.000000000000000000e+00
2.680000000000001825e-01,4.878335858145146364e-01,-9.896209766970107680e-01,-3.679407805428411393e+00,0.000000000000000000e+00
2.700000000000001843e-01,4.858625633992396109e-01,-9.855112076375149854e-01,-3.666323213769345557e+00,0.000000000000000000e+00
2.720000000000001861e-01,4.838997242700834311e-01,-9.814195645780934285e-01,-3.653275937553843278e+00,0.000000000000000000e+00
2.740000000000001878e-01,4.819450323215430099e-01,-9.773459742702047537e-01,-3.640265704538444780e+00,0.000000000000000000e+00
2.760000000000001896e-01,4.799984515969776266e-01,-9.732903622826856171e-01,-3.627292267356136080e+00,0.000000000000000000e+00
2.780000000000001914e-01,4.780599462907102470e-01,-9.692526531336775886e-01,-3.614355401489568465e+00,0.000000000000000000e+00
2.800000000000001932e-01,4.761294807498853143e-01,-9.652327704124575858e-01,-3.601454903396090756e+00,0.000000000000000000e+00
2.820000000000001950e-01,4.742070194761014990e-01,-9.612306368919160127e-01,-3.588590588773405088e+00,0.000000000000000000e+00
2.840000000000001967e-01,4.722925271268367253e-01,-9.572461746323751575e-01,-3.575762290955465161e+00,0.000000000000000000e+00
2.860000000000001985e-01,4.703859685166819626e-01,-9.532793050773853416e-01,-3.562969859429113484e+00,0.000000000000000000e+00
2.880000000000002003e-01,4.684873086183977686e-01,-9.493299491420942315e-01,-3.550213158462403484e+00,0.000000000000000000e+00
2.900000000000002021e-01,4.665965125638082966e-01,-9.453980272947367647e-01,-3.537492065836543631e+00,0.000000000000000000e+00
2.920000000000002038e-01,4.647135456445448121e-01,-9.414834596317558368e-01,-3.524806471673699093e+00,0.000000000000000000e+00
2.940000000000002056e-01,4.628383733126507638e-01,-9.375861659470249299e-01,-3.512156277353630784e+00,0.000000000000000000e+00
2.960000000000002074e-01,4.609709611810595686e-01,-9.337060657956098852e-01,-3.499541394512624137e+00,0.000000000000000000e+00
2.980000000000002092e-01,4.591112750239546014e-01,-9.298430785524748332e-01,-3.486961744118586282e+00,0.000000000000000000e+00
3.000000000000002109e-01,4.572592807770216039e-01,-9.259971234665071993e-01,-3.474417255616749856e+00,0.000000000000000000e+00
3.020000000000002127e-01,4.554149445376011740e-01,-9.221681197102095107e-01,-3.461907866140693457e+00,0.000000000000000000e+00
3.040000000000002145e-01,4.535782325647504387e-01,-9.183559864253795224e-01,-3.449433519783946522e+00,0.000000000000000000e+00
3.060000000000002163e-01,4.517491112792202945e-01,-9.145606427650784243e-01,-3.436994166927556549e+00,0.000000000000000000e+00
3.080000000000002180e-01,4.499275472633559869e-01,-9.107820079321617968e-01,-3.424589763619650284e+00,0.000000000000000000e+00
3.100000000000002198e-01,4.481135072609267467e-01,-9.070200012146306667e-01,-3.412220271002977867e+00,0.000000000000000000e+00
3.120000000000002216e-01,4.463069581768906446e-01,-9.032745420180394724e-01,-3.399885654786995559e+00,0.000000000000000000e+00
3.140000000000002234e-01,4.445078670771002716e-01,-8.995455498951803186e-01,-3.387585884761126209e+00,0.000000000000000000e+00
3.160000000000002252e-01,4.427162011879537951e-01,-8.958329445732485796e-01,-3.375320934346175861e+00,0.000000000000000000e+00
3.180000000000002269e-01,4.409319278959964450e-01,-8.921366459786764791e-01,-3.363090780181034134e+00,0.000000000000000000e+00
3.200000000000002287e-01,4.391550147474768129e-01,-8.884565742598111715e-01,-3.350895401742093327e+00,0.000000000000000000e+00
3.220000000000002305e-01,4.373854294478616289e-01,-8.847926498075981971e-01,-3.338734780992894002e+00,0.000000000000000000e+00
3.240000000000002323e-01,4.356231398613127914e-01,-8.811447932744207456e-01,-3.326608902061778394e+00,0.000000000000000000e+00
3.260000000000002340e-01,4.338681140101303124e-01,-8.775129255912332837e-01,-3.314517750945480401e+00,0.000000000000000000e+00
3.280000000000002358e-01,4.321203200741640660e-01,-8.738969679831189996e-01,-3.302461315236659090e+00,0.000000000000000000e+00
3.300000000000002376e-01,4.303797263901972814e-01,-8.702968419833888580e-01,-3.290439583873668639e+00,0.000000000000000000e+00
3.320000000000002394e-01,4.286463014513046121e-01,-8.667124694463342882e-01,-3.278452546910836318e+00,0.000000000000000000e+00
3.340000000000002411e-01,4.269200139061871679e-01,-8.631437725587347565e-01,-3.266500195307731502e+00,0.000000000000000000e+00
3.360000000000002429e-01,4.252008325584867299e-01,-8.595906738502149258e-01,-3.254582520736031270e+00,0.000000000000000000e+00
3.380000000000002447e-01,4.234887263660816470e-01,-8.560530962025398871e-01,-3.242699515402627242e+00,0.000000000000000000e+00
3.400000000000002465e-01,4.217836644403658020e-01,-8.525309628579289534e-01,-3.230851171887767492e+00,0.000000000000000000e+00
3.420000000000002482e-01,4.200856160455128663e-01,-8.490241974264635116e-01,-3.219037482997096689e+00,0.000000000000000000e+00
3.440000000000002500e-01,4.183945505977275658e-01,-8.455327238926590994e-01,-3.207258441626557044e+00,0.000000000000000000e+00
3.460000000000002518e-01,4.167104376644850117e-01,-8.420564666212649874e-01,-3.195514040639162445e+00,0.000000000000000000e+00
3.480000000000002536e-01,4.150332469637603161e-01,-8.385953503623525540e-01,-3.183804272752771780e+00,0.000000000000000000e+00
3.500000000000002554e-01,4.133629483632488277e-01,-8.351493002557466294e-01,-3.172129130438005262e+00,0.000000000000000000e+00
3.520000000000002571e-01,4.116995118795791497e-01,-8.317182418348518791e-01,-3.160488605825534592e+00,0.000000000000000000e+00
3.540000000000002589e-01,4.100429076775193304e-01,-8.283021010299209674e-01,-3.148882690622038183e+00,0.000000000000000000e+00
3.560000000000002607e-01,4.083931060691777248e-01,-8.249008041708085770e-01,-3.137311376034173094e+00,0.000000000000000000e+00
3.580000000000002625e-01,4.067500775131991930e-01,-8.215142779892525837e-01,-3.125774652699927714e+00,0.000000000000000000e+00
3.600000000000002642e-01,4.051137926139577461e-01,-8.181424496207190256e-01,-3.114272510626804547e+00,0.000000000000000000e+00
3.620000000000002660e-01,4.034842221207460278e-01,-8.147852466058465026e-01,-3.102804939136298401e+00,0.000000000000000000e+00
3.640000000000002678e-01,4.018613369269629643e-01,-8.114425968915222054e-01,-3.091371926814161952e+00,0.000000000000000000e+00
3.660000000000002696e-01,4.002451080692997487e-01,-8.081144288316184365e-01,-3.079973461466096296e+00,0.000000000000000000e+00
3.680000000000002713e-01,3.986355067269249375e-01,-8.048006711874188257e-01,-3.068609530078296288e+00,0.000000000000000000e+00
3.700000000000002731e-01,3.970325042206694355e-01,-8.015012531277583285e-01,-3.057280118782644607e+00,0.000000000000000000e+00
3.720000000000002749e-01,3.954360720122116479e-01,-7.982161042289018793e-01,-3.045985212826035848e+00,0.000000000000000000e+00
3.740000000000002767e-01,3.938461817032632983e-01,-7.949451544741825693e-01,-3.034724796543610381e+00,0.000000000000000000e+00
3.760000000000002784e-01,3.922628050347564677e-01,-7.916883342534202228e-01,-3.023498853335535586e+00,0.000000000000000000e+00
3.780000000000002802e-01,3.906859138860321878e-01,-7.884455743621389123e-01,-3.012307365647064472e+00,0.000000000000000000e+00
3.800000000000002820e-01,3.891154802740309782e-01,-7.852168060006009531e-01,-3.001150314951624765e+00,0.000000000000000000e+00
3.820000000000002838e-01,3.875514763524856576e-01,-7.820019607726726996e-01,-2.990027681736663112e+00,0.000000000000000000e+00
3.840000000000002855e-01,3.859938744111165998e-01,-7.788009706845379077e-01,-2.978939445492057914e+00,0.000000000000000000e+00
3.860000000000002873e-01,3.844426468748300407e-01,-7.756137681432717645e-01,-2.967885584700853840e+00,0.000000000000000000e+00
3.880000000000002891e-01,3.828977663029194400e-01,-7.724402859552881306e-01,-2.956866076832167067e+00,0.000000000000000000e+00
3.900000000000002909e-01,3.813592053882701172e-01,-7.692804573246725397e-01,-2.945880898336044496e+00,0.000000000000000000e+00
3.920000000000002927e-01,3.798269369565672737e-01,-7.661342158514106160e-01,-2.934930024640120649e+00,0.000000000000000000e+00
3.940000000000002944e-01,3.783009339655082348e-01,-7.630014955295225665e-01,-2.924013430147969217e+00,0.000000000000000000e+00
3.960000000000002962e-01,3.767811695040180209e-01,-7.598822307451130742e-01,-2.913131088238911204e+00,0.000000000000000000e+00
3.980000000000002980e-01,3.752676167914693051e-01,-7.567763562743450301e-01,-2.902282971269251277e+00,0.000000000000000000e+00
4.000000000000002998e-01,3.737602491769065893e-01,-7.536838072813444311e-01,-2.891469050574752231e+00,0.000000000000000000e+00
4.020000000000003015e-01,3.722590401382744885e-01,-7.506045193160445494e-01,-2.880689296474267636e+00,0.000000000000000000e+00
4.040000000000003033e-01,3.707639632816505104e-01,-7.475384283119753670e-01,-2.869943678274415433e+00,0.000000000000000000e+00
4.060000000000003051e-01,3.692749923404824997e-01,-7.444854705840050491e-01,-2.859232164275219645e+00,0.000000000000000000e+00
4.080000000000003069e-01,3.677921011748304103e-01,-7.414455828260387849e-01,-2.848554721776595855e+00,0.000000000000000000e+00
4.100000000000003086e-01,3.663152637706130754e-01,-7.384187021086803249e-01,-2.837911317085637819e+00,0.000000000000000000e+00
4.120000000000003104e-01,3.648444542388593614e-01,-7.354047658768612106e-01,-2.827301915524595088e+00,0.000000000000000000e+00
4.140000000000003122e-01,3.633796468149644854e-01,-7.324037119474418045e-01,-2.816726481439509655e+00,0.000000000000000000e+00
4.160000000000003140e-01,3.619208158579508838e-01,-7.294154785067890057e-01,-2.806184978209412151e+00,0.000000000000000000e+00
4.180000000000003157e-01,3.604679358497342445e-01,-7.264400041083334258e-01,-2.795677368256034967e+00,0.000000000000000000e+00
4.200000000000003175e-01,3.590209813943940342e-01,-7.234772276701101346e-01,-2.785203613053999661e+00,0.000000000000000000e+00
4.220000000000003193e-01,3.575799272174494670e-01,-7.205270884722863034e-01,-2.774763673141396936e+00,0.000000000000000000e+00
4.240000000000003211e-01,3.561447481651401348e-01,-7.175895261546781922e-01,-2.764357508130753871e+00,0.000000000000000000e+00
4.260000000000003229e-01,3.547154192037116349e-01,-7.146644807142606970e-01,-2.753985076720294245e+00,0.000000000000000000e+00
4.280000000000003246e-01,3.532919154187063038e-01,-7.117518925026715682e-01,-2.743646336705506172e+00,0.000000000000000000e+00
4.300000000000003264e-01,3.518742120142588914e-01,-7.088517022237125209e-01,-2.733341244990954877e+00,0.000000000000000000e+00
4.320000000000003282e-01,3.504622843123971765e-01,-7.059638509308501231e-01,-2.723069757602285534e+00,0.000000000000000000e+00
4.340000000000003300e-01,3.490561077523477440e-01,-7.030882800247171271e-01,-2.712831829698435726e+00,0.000000000000000000e+00
4.360000000000003317e-01,3.476556578898465366e-01,-7.002249312506170220e-01,-2.702627415583990000e+00,0.000000000000000000e+00
4.380000000000003335e-01,3.462609103964544577e-01,-6.973737466960330256e-01,-2.692456468721649898e+00,0.000000000000000000e+00
4.400000000000003353e-01,3.448718410588781924e-01,-6.945346687881429615e-01,-2.682318941744840757e+00,0.000000000000000000e+00
4.420000000000003371e-01,3.434884257782955252e-01,-6.917076402913412414e-01,-2.672214786470361148e+00,0.000000000000000000e+00
4.440000000000003388e-01,3.421106405696859865e-01,-6.888926043047696179e-01,-2.662143953911126459e+00,0.000000000000000000e+00
4.460000000000003406e-01,3.407384615611662726e-01,-6.860895042598575966e-01,-2.652106394288928470e+00,0.000000000000000000e+00
4.480000000000003424e-01,3.393718649933305520e-01,-6.832982839178727286e-01,-2.642102057047258867e+00,0.000000000000000000e+00
