time,q,dq,tau,qd
8.200000000000005895e-02,5.256407692895638251e-01,-4.680516558671426353e+00,-4.607129073793693408e+00,0.000000000000000000e+00
8.400000000000006073e-02,5.162820782055141944e-01,-4.679345542024837989e+00,-3.867801920242435187e+00,0.000000000000000000e+00
8.600000000000006251e-02,5.069321150946977106e-01,-4.674981555408217027e+00,-3.154716764310080634e+00,0.000000000000000000e+00
8.800000000000006428e-02,4.975970089996466506e-01,-4.667553047525524690e+00,-2.467336339767534525e+00,0.000000000000000000e+00
9.000000000000006606e-02,4.882826378377351229e-01,-4.657185580955751192e+00,-1.805126379372801182e+00,0.000000000000000000e+00
9.200000000000006783e-02,4.789946341338020552e-01,-4.644001851966536698e+00,-1.167555914971870834e+00,0.000000000000000000e+00
9.400000000000006961e-02,4.697383907097205102e-01,-4.628121712040768720e+00,-5.540975604514883912e-01,0.000000000000000000e+00
9.600000000000007139e-02,4.605190663276809704e-01,-4.609662191019775257e+00,3.577222194372353670e-02,0.000000000000000000e+00
9.800000000000007316e-02,4.513415912841450273e-01,-4.588737521767963123e+00,6.025728714121001417e-01,0.000000000000000000e+00
1.000000000000000749e-01,4.422106729516145918e-01,-4.565459166265219970e+00,1.146819493992595085e+00,0.000000000000000000e+00
1.020000000000000767e-01,4.331308012655443740e-01,-4.539935843035095786e+00,1.669022643037216369e+00,0.000000000000000000e+00
1.040000000000000785e-01,4.241062541539070696e-01,-4.512273555818651083e+00,2.169688114236642207e+00,0.000000000000000000e+00
1.060000000000000803e-01,4.151411029070951608e-01,-4.482575623405940846e+00,2.649316754679915675e+00,0.000000000000000000e+00
1.080000000000000820e-01,4.062392174860166016e-01,-4.450942710539280256e+00,3.108404285432911252e+00,0.000000000000000000e+00
1.100000000000000838e-01,3.974042717664069690e-01,-4.417472859804806085e+00,3.547441137125890265e+00,0.000000000000000000e+00
1.120000000000000856e-01,3.886397487175444199e-01,-4.382261524431267929e+00,3.966912298046590735e+00,0.000000000000000000e+00
1.140000000000000874e-01,3.799489455137093352e-01,-4.345401601917535217e+00,4.367297174243535807e+00,0.000000000000000000e+00
1.160000000000000892e-01,3.713349785768835232e-01,-4.306983468412916238e+00,4.749069461152647165e+00,0.000000000000000000e+00
1.180000000000000909e-01,3.628007885493294560e-01,-4.267095013777034929e+00,5.112697026269923839e+00,0.000000000000000000e+00
1.200000000000000927e-01,3.543491451948319604e-01,-4.225821677248740471e+00,5.458641802403366938e+00,0.000000000000000000e+00
1.220000000000000945e-01,3.459826522275195049e-01,-4.183246483656239079e+00,5.787359691048351351e+00,0.000000000000000000e+00
1.240000000000000963e-01,3.377037520673127347e-01,-4.139450080103395102e+00,6.099300475442142044e+00,0.000000000000000000e+00
1.260000000000000842e-01,3.295147305211729716e-01,-4.094510773069886866e+00,6.394907742865257205e+00,0.000000000000000000e+00
1.280000000000000859e-01,3.214177213894416907e-01,-4.048504565865644445e+00,6.674618815769818525e+00,0.000000000000000000e+00
1.300000000000000877e-01,3.134147109966762823e-01,-4.001505196382707297e+00,6.938864691327555789e+00,0.000000000000000000e+00
1.320000000000000895e-01,3.055075426464956001e-01,-3.953584175090332664e+00,7.188069989003011528e+00,0.000000000000000000e+00
1.340000000000000913e-01,2.976979210000519349e-01,-3.904810823221823934e+00,7.422652905770437570e+00,0.000000000000000000e+00
1.360000000000000930e-01,2.899874163778436431e-01,-3.855252311104153229e+00,7.643025178605732606e+00,0.000000000000000000e+00
1.380000000000000948e-01,2.823774689846756392e-01,-3.804973696584006859e+00,7.849592053898003741e+00,0.000000000000000000e+00
1.400000000000000966e-01,2.748693930576628919e-01,-3.754037963506367870e+00,8.042752263437911608e+00,0.000000000000000000e+00
1.420000000000000984e-01,2.674643809372545533e-01,-3.702506060204181715e+00,8.222898006653089453e+00,0.000000000000000000e+00
1.440000000000001001e-01,2.601635070613345091e-01,-3.650436937960016337e+00,8.390414938773368192e+00,0.000000000000000000e+00
1.460000000000001019e-01,2.529677318825286902e-01,-3.597887589402915864e+00,8.545682164621030807e+00,0.000000000000000000e+00
1.480000000000001037e-01,2.458779057089169329e-01,-3.544913086805874691e+00,8.689072237733643789e+00,0.000000000000000000e+00
1.500000000000001055e-01,2.388947724684139517e-01,-3.491566620251493891e+00,8.820951164538836764e+00,0.000000000000000000e+00
1.520000000000001072e-01,2.320189733971430301e-01,-3.437899535635461135e+00,8.941678413312246221e+00,0.000000000000000000e+00
1.540000000000001090e-01,2.252510506521840927e-01,-3.383961372479475482e+00,9.051606927661076440e+00,0.000000000000000000e+00
1.560000000000001108e-01,2.185914508491297592e-01,-3.329799901527161321e+00,9.151083144286911164e+00,0.000000000000000000e+00
1.580000000000001126e-01,2.120405285249330751e-01,-3.275461162098341372e+00,9.240447014792085412e+00,0.000000000000000000e+00
1.600000000000001144e-01,2.055985495265754692e-01,-3.220989499178799953e+00,9.320032031304361197e+00,0.000000000000000000e+00
1.620000000000001161e-01,1.992656943261267855e-01,-3.166427600224343664e+00,9.390165255704605585e+00,0.000000000000000000e+00
1.640000000000001179e-01,1.930420612628076515e-01,-3.111816531659567620e+00,9.451167352251928833e+00,0.000000000000000000e+00
1.660000000000001197e-01,1.869276697127011111e-01,-3.057195775053263453e+00,9.503352623410018296e+00,0.000000000000000000e+00
1.680000000000001215e-01,1.809224631867933919e-01,-3.002603262953856156e+00,9.547029048687377895e+00,0.000000000000000000e+00
1.700000000000001232e-01,1.750263123580541313e-01,-2.948075414369632163e+00,9.582498326312727244e+00,0.000000000000000000e+00
1.720000000000001250e-01,1.692390180182944681e-01,-2.893647169879836056e+00,9.610055917575131446e+00,0.000000000000000000e+00
1.740000000000001268e-01,1.635603139655665839e-01,-2.839352026363946457e+00,9.629991093666244950e+00,0.000000000000000000e+00
1.760000000000001286e-01,1.579898698228913434e-01,-2.785222071337617233e+00,9.642586984869630840e+00,0.000000000000000000e+00
1.780000000000001303e-01,1.525272937891215819e-01,-2.731288016884879433e+00,9.648120631949309356e+00,0.000000000000000000e+00
1.800000000000001321e-01,1.471721353227671003e-01,-2.677579233177238116e+00,9.646863039596537348e+00,0.000000000000000000e+00
1.820000000000001339e-01,1.419238877596245008e-01,-2.624123781571294334e+00,9.639079231800394609e+00,0.000000000000000000e+00
1.840000000000001357e-01,1.367819908650696192e-01,-2.570948447277441318e+00,9.625028309013961447e+00,0.000000000000000000e+00
1.860000000000001374e-01,1.317458333218834987e-01,-2.518078771593057930e+00,9.604963506993783540e+00,0.000000000000000000e+00
1.880000000000001392e-01,1.268147551544945850e-01,-2.465539083694450184e+00,9.579132257196034672e+00,0.000000000000000000e+00
1.900000000000001410e-01,1.219880500905294873e-01,-2.413352531982547511e+00,9.547776248618021100e+00,0.000000000000000000e+00
1.920000000000001428e-01,1.172649678605733048e-01,-2.361541114978093159e+00,9.511131490978881331e+00,0.000000000000000000e+00
1.940000000000001446e-01,1.126447164370478343e-01,-2.310125711762736955e+00,9.469428379138069118e+00,0.000000000000000000e+00
1.960000000000001463e-01,1.081264642131216924e-01,-2.259126111963071004e+00,9.422891758654833083e+00,0.000000000000000000e+00
1.980000000000001481e-01,1.037093421225711992e-01,-2.208561045275244883e+00,9.371740992396263792e+00,0.000000000000000000e+00
2.000000000000001499e-01,9.939244570151452296e-02,-2.158448210528336020e+00,9.316190028105527432e+00,0.000000000000000000e+00
2.020000000000001517e-01,9.517483709294416450e-02,-2.108804304285182507e+00,9.256447466845926897e+00,0.000000000000000000e+00
2.040000000000001534e-01,9.105554699498447091e-02,-2.059645048979847015e+00,9.192716632240017560e+00,0.000000000000000000e+00
2.060000000000001552e-01,8.703357655380178359e-02,-2.010985220591345435e+00,9.125195640426621679e+00,0.000000000000000000e+00
2.080000000000001570e-01,8.310789920209443737e-02,-1.962838675853672443e+00,9.054077470661823668e+00,0.000000000000000000e+00
2.100000000000001588e-01,7.927746244408932774e-02,-1.915218379002556981e+00,8.979550036493309406e+00,0.000000000000000000e+00
2.120000000000001605e-01,7.554118958796986194e-02,-1.868136428059732124e+00,8.901796257440267368e+00,0.000000000000000000e+00
2.140000000000001623e-01,7.189798142665818070e-02,-1.821604080655842450e+00,8.820994131114085590e+00,0.000000000000000000e+00
2.160000000000001641e-01,6.834671786787134551e-02,-1.775631779393417986e+00,8.737316805717636470e+00,0.000000000000000000e+00
2.180000000000001659e-01,6.488625951436807759e-02,-1.730229176751635567e+00,8.650932652863637884e+00,0.000000000000000000e+00
2.200000000000001676e-01,6.151544919529837452e-02,-1.685405159534852704e+00,8.562005340654952334e+00,0.000000000000000000e+00
2.220000000000001694e-01,5.823311344956407648e-02,-1.641167872867148603e+00,8.470693906972062592e+00,0.000000000000000000e+00
2.240000000000001712e-01,5.503806396209341006e-02,-1.597524743735331931e+00,8.377152832915182756e+00,0.000000000000000000e+00
2.260000000000001730e-01,5.192909895392722186e-02,-1.554482504083093186e+00,8.281532116350568629e+00,0.000000000000000000e+00
2.280000000000001747e-01,4.890500452700888290e-02,-1.512047213459169814e+00,8.183977345512648327e+00,0.000000000000000000e+00
2.300000000000001765e-01,4.596455596456373166e-02,-1.470224281222576757e+00,8.084629772615516075e+00,0.000000000000000000e+00
2.320000000000001783e-01,4.310651898794748416e-02,-1.429018488308124057e+00,7.983626387429193727e+00,0.000000000000000000e+00
2.340000000000001801e-01,4.032965097083629491e-02,-1.388434008555594623e+00,7.881099990777853392e+00,0.000000000000000000e+00
2.360000000000001819e-01,3.763270211162408896e-02,-1.348474429606102198e+00,7.777179267918890915e+00,0.000000000000000000e+00
2.380000000000001836e-01,3.501441656488553378e-02,-1.309142773369279089e+00,7.671988861763390233e+00,0.000000000000000000e+00
2.400000000000001854e-01,3.247353353275540117e-02,-1.270441516065067722e+00,7.565649445900110237e+00,0.000000000000000000e+00
2.420000000000001872e-01,3.000878831706740163e-02,-1.232372607843999823e+00,7.458277797386606345e+00,0.000000000000000000e+00
2.440000000000001890e-01,2.761891333308749349e-02,-1.194937491989953360e+00,7.349986869272627565e+00,0.000000000000000000e+00
2.460000000000001907e-01,2.530263908566855041e-02,-1.158137123709471750e+00,7.240885862822290520e+00,0.000000000000000000e+00
2.480000000000001925e-01,2.305869510864491656e-02,-1.121971988511817120e+00,7.131080299402944078e+00,0.000000000000000000e+00
2.500000000000001665e-01,2.088581086827689254e-02,-1.086442120184011761e+00,7.020672092009942133e+00,0.000000000000000000e+00
2.520000000000001683e-01,1.878271663154650398e-02,-1.051547118365193878e+00,6.909759616397830762e+00,0.000000000000000000e+00
2.540000000000001701e-01,1.674814430009713417e-02,-1.017286165724684777e+00,6.798437781789707479e+00,0.000000000000000000e+00
2.560000000000001719e-01,1.478082821060068726e-02,-9.836580447482234923e-01,6.686798101137732431e+00,0.000000000000000000e+00
2.580000000000001736e-01,1.287950590232691747e-02,-9.506611541368849005e-01,6.574928760908925973e+00,0.000000000000000000e+00
2.600000000000001754e-01,1.104291885268042506e-02,-9.182935248232464431e-01,6.462914690371537318e+00,0.000000000000000000e+00
2.620000000000001772e-01,9.269813181461588822e-03,-8.865528356094183327e-01,6.350837630358419972e+00,0.000000000000000000e+00
2.640000000000001790e-01,7.558940324598403815e-03,-8.554364284315925104e-01,6.238776201484867556e+00,0.000000000000000000e+00
2.660000000000001807e-01,5.909057678086792123e-03,-8.249413232558057141e-01,6.126805971799502260e+00,0.000000000000000000e+00
2.680000000000001825e-01,4.318929212867498799e-03,-7.950642326096466483e-01,6.014999523847773588e+00,0.000000000000000000e+00
2.700000000000001843e-01,2.787326061358164769e-03,-7.658015757546668967e-01,5.903426521128682047e+00,0.000000000000000000e+00
2.720000000000001861e-01,1.313027076349595514e-03,-7.371494925042846313e-01,5.792153773926309590e+00,0.000000000000000000e+00
2.740000000000001878e-01,-1.051806370343884214e-04,-7.091038566919919406e-01,5.681245304498686366e+00,0.000000000000000000e+00
2.760000000000001896e-01,-1.468501215623788884e-03,-6.816602892947002390e-01,5.570762411607504738e+00,0.000000000000000000e+00
2.780000000000001914e-01,-2.778129558055936373e-03,-6.548141712160736594e-01,5.460763734373063727e+00,0.000000000000000000e+00
2.800000000000001932e-01,-4.035250869525371618e-03,-6.285606557347175327e-01,5.351305315439770283e+00,0.000000000000000000e+00
2.820000000000001950e-01,-5.241040230769570749e-03,-6.028946806220996102e-01,5.242440663438362236e+00,0.000000000000000000e+00
2.840000000000001967e-01,-6.396662190639756593e-03,-5.778109799350928943e-01,5.134220814731923710e+00,0.000000000000000000e+00
2.860000000000001985e-01,-7.503270381615825997e-03,-5.533040954880348306e-01,5.026694394433544488e+00,0.000000000000000000e+00
2.880000000000002003e-01,-8.562007157634232007e-03,-5.293683880092031613e-01,4.919907676684363906e+00,0.000000000000000000e+00
2.900000000000002021e-01,-9.574003253607453814e-03,-5.059980479866110770e-01,4.813904644181485004e+00,0.000000000000000000e+00
2.920000000000002038e-01,-1.054037746602350112e-02,-4.831871062080236312e-01,4.708727046946068917e+00,0.000000000000000000e+00
2.940000000000002056e-01,-1.146223635402369295e-02,-4.609294440000958892e-01,4.604414460322662883e+00,0.000000000000000000e+00
2.960000000000002074e-01,-1.234067396036675132e-02,-4.392188031715291707e-01,4.501004342201573749e+00,0.000000000000000000e+00
2.980000000000002092e-01,-1.317677155169701998e-02,-4.180487956651344761e-01,4.398532089456837824e+00,0.000000000000000000e+00
3.000000000000002109e-01,-1.397159737754439038e-02,-3.974129129236848024e-01,4.297031093593029816e+00,0.000000000000000000e+00
3.020000000000002127e-01,-1.472620644749324421e-02,-3.773045349744268973e-01,4.196532795594874798e+00,0.000000000000000000e+00
3.040000000000002145e-01,-1.544164032596746783e-02,-3.577169392371113421e-01,4.097066739974287941e+00,0.000000000000000000e+00
3.060000000000002163e-01,-1.611892694408823684e-02,-3.386433090603850338e-01,3.998660628010139106e+00,0.000000000000000000e+00
3.080000000000002180e-01,-1.675908042807098750e-02,-3.200767419913752576e-01,3.901340370176681116e+00,0.000000000000000000e+00
3.100000000000002198e-01,-1.736310094363753900e-02,-3.020102577832751711e-01,3.805130137757204434e+00,0.000000000000000000e+00
3.120000000000002216e-01,-1.793197455592898323e-02,-2.844368061457225316e-01,3.710052413640099189e+00,0.000000000000000000e+00
3.140000000000002234e-01,-1.846667310441446608e-02,-2.673492742427418523e-01,3.616128042295092104e+00,0.000000000000000000e+00
3.160000000000002252e-01,-1.896815409230045990e-02,-2.507404939429970225e-01,3.523376278928012972e+00,0.000000000000000000e+00
3.180000000000002269e-01,-1.943736058995461369e-02,-2.346032488270772542e-01,3.431814837812987129e+00,0.000000000000000000e+00
3.200000000000002287e-01,-1.987522115186764193e-02,-2.189302809565135954e-01,3.341459939801520118e+00,0.000000000000000000e+00
3.220000000000002305e-01,-2.028264974668603227e-02,-2.037142974091952496e-01,3.252326359008444356e+00,0.000000000000000000e+00
3.240000000000002323e-01,-2.066054569985768460e-02,-1.889479765858261273e-01,3.164427468675223842e+00,0.000000000000000000e+00
3.260000000000002340e-01,-2.100979364844174704e-02,-1.746239742920320248e-01,3.077775286211595684e+00,0.000000000000000000e+00
3.280000000000002358e-01,-2.133126350764313894e-02,-1.607349296006964634e-01,2.992380517417022823e+00,0.000000000000000000e+00
3.300000000000002376e-01,-2.162581044864127916e-02,-1.472734704990705246e-01,2.908252599883866640e+00,0.000000000000000000e+00
3.320000000000002394e-01,-2.189427488729161347e-02,-1.342322193251673790e-01,2.825399745584668221e+00,0.000000000000000000e+00
3.340000000000002411e-01,-2.213748248328744825e-02,-1.216037979979165268e-01,2.743828982646328019e+00,0.000000000000000000e+00
3.360000000000002429e-01,-2.235624414937847915e-02,-1.093808330455158934e-01,2.663546196314405368e+00,0.000000000000000000e+00
3.380000000000002447e-01,-2.255135607025124389e-02,-9.755596043638170567e-02,2.584556169111153157e+00,0.000000000000000000e+00
3.400000000000002465e-01,-2.272359973068535655e-02,-8.612183021705691055e-02,2.506862620191284030e+00,0.000000000000000000e+00
3.420000000000002482e-01,-2.287374195260815507e-02,-7.507111096139849893e-02,2.430468243899840619e+00,0.000000000000000000e+00
3.440000000000002500e-01,-2.300253494067880031e-02,-6.439649403532274330e-02,2.355374747536886026e+00,0.000000000000000000e+00
3.460000000000002518e-01,-2.311071633604148967e-02,-5.409069768134498052e-02,2.281582888334078962e+00,0.000000000000000000e+00
3.480000000000002536e-01,-2.319900927789570258e-02,-4.414647092710703019e-02,2.209092509648512337e+00,0.000000000000000000e+00
3.500000000000002554e-01,-2.326812247253978380e-02,-3.455659732204141577e-02,2.137902576379514308e+00,0.000000000000000000e+00
3.520000000000002571e-01,-2.331875026955233451e-02,-2.531389850627597388e-02,2.068011209614394552e+00,0.000000000000000000e+00
3.540000000000002589e-01,-2.335157274478400977e-02,-1.641123761583688362e-02,1.999415720509415850e+00,0.000000000000000000e+00
3.560000000000002607e-01,-2.336725578984033200e-02,-7.841522528160968161e-03,1.932112643412514430e+00,0.000000000000000000e+00
3.580000000000002625e-01,-2.336645120774409265e-02,4.022910481189401893e-04,1.866097768234575849e+00,0.000000000000000000e+00
3.600000000000002642e-01,-2.334979681447369240e-02,8.327196635200399474e-03,1.801366172076292127e+00,0.000000000000000000e+00
3.620000000000002660e-01,-2.331791654608152825e-02,1.594013419608285298e-02,1.737912250117859436e+00,0.000000000000000000e+00
3.640000000000002678e-01,-2.327142057110419271e-02,2.324798748866721901e-02,1.675729745778997692e+00,0.000000000000000000e+00
3.660000000000002696e-01,-2.321090540798375831e-02,3.025758156021650380e-02,1.614811780156968801e+00,0.000000000000000000e+00
3.680000000000002713e-01,-2.313695404722683480e-02,3.697568037846092615e-02,1.555150880750459486e+00,0.000000000000000000e+00
3.700000000000002731e-01,-2.305013607803546929e-02,4.340898459568198753e-02,1.496739009477381588e+00,0.000000000000000000e+00
3.720000000000002749e-01,-2.295100781915114518e-02,4.956412944216151417e-02,1.439567589994799501e+00,0.000000000000000000e+00
3.740000000000002767e-01,-2.284011245366027870e-02,5.544768274543343534e-02,1.383627534329354702e+00,0.000000000000000000e+00
3.760000000000002784e-01,-2.271798016751662083e-02,6.106614307182821333e-02,1.328909268826703904e+00,0.000000000000000000e+00
3.780000000000002802e-01,-2.258512829154291426e-02,6.642593798685250683e-02,1.275402759428613031e+00,0.000000000000000000e+00
3.800000000000002820e-01,-2.244206144668091721e-02,7.153342243099927722e-02,1.223097536286479103e+00,0.000000000000000000e+00
3.820000000000002838e-01,-2.228927169226564350e-02,7.639487720763663003e-02,1.171982717720158496e+00,0.000000000000000000e+00
3.840000000000002855e-01,-2.212723867710628817e-02,8.101650757967691907e-02,1.122047033531087479e+00,0.000000000000000000e+00
3.860000000000002873e-01,-2.195642979316272600e-02,8.540444197178090335e-02,1.073278847678770909e+00,0.000000000000000000e+00
3.880000000000002891e-01,-2.177730033161291365e-02,8.956473077490532952e-02,1.025666180329790400e+00,0.000000000000000000e+00
3.900000000000002909e-01,-2.159029364111280172e-02,9.350334525005583874e-02,9.791967292885773722e-01,0.000000000000000000e+00
3.920000000000002927e-01,-2.139584128805648022e-02,9.722617652816067935e-02,9.338578908192329830e-01,0.000000000000000000e+00
3.940000000000002944e-01,-2.119436321865041106e-02,1.007390347030344413e-01,8.896367798677573546e-01,0.000000000000000000e+00
3.960000000000002962e-01,-2.098626792262150292e-02,1.040476480144544580e-01,8.465202496940846810e-01,0.000000000000000000e+00
3.980000000000002980e-01,-2.077195259838465063e-02,1.071576621184262695e-01,8.044949109233620055e-01,0.000000000000000000e+00
4.000000000000002998e-01,-2.055180331950111350e-02,1.100746394417679019e-01,7.635471500259458644e-01,0.000000000000000000e+00
4.020000000000003015e-01,-2.032619520226472062e-02,1.128040586181960764e-01,7.236631472356090944e-01,0.000000000000000000e+00
4.040000000000003033e-01,-2.009549257425841812e-02,1.153513140031506984e-01,6.848288939154677513e-01,0.000000000000000000e+00
4.060000000000003051e-01,-1.986004914372912350e-02,1.177217152646470311e-01,6.470302093811537425e-01,0.000000000000000000e+00
4.080000000000003069e-01,-1.962020816963412628e-02,1.199204870474977341e-01,6.102527571907482296e-01,0.000000000000000000e+00
4.100000000000003086e-01,-1.937630263221752636e-02,1.219527687082996859e-01,5.744820609110046217e-01,0.000000000000000000e+00
4.120000000000003104e-01,-1.912865540398026032e-02,1.238236141186326855e-01,5.397035193693593413e-01,0.000000000000000000e+00
4.140000000000003122e-01,-1.887757942091232086e-02,1.255379915339693009e-01,5.059024214012313170e-01,0.000000000000000000e+00
4.160000000000003140e-01,-1.862337785386062802e-02,1.271007835258469998e-01,4.730639601020742990e-01,0.000000000000000000e+00
4.180000000000003157e-01,-1.836634427991081647e-02,1.285167869749049285e-01,4.411732465936260006e-01,0.000000000000000000e+00
4.200000000000003175e-01,-1.810676285366593849e-02,1.297907131224389499e-01,4.102153233137635358e-01,0.000000000000000000e+00
4.220000000000003193e-01,-1.784490847830957905e-02,1.309271876781793187e-01,3.801751768393317743e-01,0.000000000000000000e+00
4.240000000000003211e-01,-1.758104697634548658e-02,1.319307509820456248e-01,3.510377502512740389e-01,0.000000000000000000e+00
4.260000000000003229e-01,-1.731543525991011828e-02,1.328058582176834812e-01,3.227879550513415019e-01,0.000000000000000000e+00
4.280000000000003246e-01,-1.704832150055884260e-02,1.335568796756372301e-01,2.954106826396096785e-01,0.000000000000000000e+00
4.300000000000003264e-01,-1.677994529843071861e-02,1.341881010640617600e-01,2.688908153619633534e-01,0.000000000000000000e+00
4.320000000000003282e-01,-1.651053785070086960e-02,1.347037238649250457e-01,2.432132371366690915e-01,0.000000000000000000e+00
4.340000000000003300e-01,-1.624032211923346486e-02,1.351078657337015654e-01,2.183628436690645547e-01,0.000000000000000000e+00
4.360000000000003317e-01,-1.596951299735225802e-02,1.354045609406039352e-01,1.943245522633492151e-01,0.000000000000000000e+00
4.380000000000003335e-01,-1.569831747564936347e-02,1.355977608514475075e-01,1.710833112403691292e-01,0.000000000000000000e+00
4.400000000000003353e-01,-1.542693480675678616e-02,1.356913344462890858e-01,1.486241089702302620e-01,0.000000000000000000e+00
4.420000000000003371e-01,-1.515555666900873094e-02,1.356890688740273188e-01,1.269319825284798142e-01,0.000000000000000000e+00
4.440000000000003388e-01,-1.488436732892633660e-02,1.355946700411974626e-01,1.059920259845272827e-01,0.000000000000000000e+00
4.460000000000003406e-01,-1.461354380245985865e-02,1.354117632332386412e-01,8.578939833087950717e-02,0.000000000000000000e+00
4.480000000000003424e-01,-1.434325601492674775e-02,1.351438937665556950e-01,6.630933106169423219e-02,0.000000000000000000e+00
4.500000000000003442e-01,-1.407366695958726412e-02,1.347945276697420369e-01,4.753713540904480617e-02,0.000000000000000000e+00
4.520000000000003459e-01,-1.380493285480251762e-02,1.343670523923729265e-01,2.945820924521802553e-02,0.000000000000000000e+00
