step,time,target_x,target_y,actual_x,actual_y,ee_error,tau1,tau2,best_cost,runtime_ms,num_rollouts,num_iterations,sampling_best_cost,sampling_runtime_ms,sampling_num_rollouts,sampling_num_iterations,ilqg_best_cost,ilqg_runtime_ms,ilqg_num_rollouts,ilqg_num_iterations,warm_start_used,warm_start_source,warm_start_mode
0.0,0.0,0.45,0.15195559667726938,0.6975208281412426,0.3585073525377286,0.32238205318033025,-0.20444073266320786,0.20515084098813738,22.2517018043874,176.0531999898376,11.0,4.0,22.254515926893795,4.555599996820092,5.0,1.0,22.2517018043874,171.4975999930175,6.0,3.0,True,cem,same_step_sampling_solution
1.0,0.01,0.45188484397154083,0.15287260491396776,0.6974023892242441,0.35857876997301175,0.32030281199235805,-0.18710183239364575,0.12416500904298844,21.972207346671457,177.32870001054835,12.0,4.0,21.97351433743833,4.719200005638413,5.0,1.0,21.972207346671457,172.60950000490993,7.0,3.0,True,cem,same_step_sampling_solution
2.0,0.02,0.45376901826699345,0.15373743427300302,0.6972598558215927,0.3586611121055792,0.31824754784517933,-0.1783520055798644,0.07648229762688574,21.699107928263853,177.5508999999147,13.0,4.0,21.699812440625646,4.84110000252258,5.0,1.0,21.699107928263853,172.7097999973921,8.0,3.0,True,cem,same_step_sampling_solution
