time,q,dq,tau,qd
9.960000000000007736e-01,6.171428087004553371e-03,-3.115876602637975001e-02,4.826009461711744386e-03,0.000000000000000000e+00
9.980000000000007754e-01,6.109733532976213514e-03,-3.084727701416986947e-02,4.777749588620816557e-03,0.000000000000000000e+00
1.000000000000000666e+00,6.048655729108518356e-03,-3.053890193384750304e-02,4.729972612878607929e-03,0.000000000000000000e+00
1.002000000000000668e+00,5.988188509798830945e-03,-3.023360965484378493e-02,4.682673693594097131e-03,0.000000000000000000e+00
1.004000000000000670e+00,5.928325771083165982e-03,-2.993136935783268296e-02,4.635848038669621030e-03,0.000000000000000000e+00
1.006000000000000671e+00,5.869061470019929297e-03,-2.963215053161848134e-02,4.589490904301385399e-03,0.000000000000000000e+00
1.008000000000000673e+00,5.810389624079820813e-03,-2.933592297005438096e-02,4.543597594484416469e-03,0.000000000000000000e+00
1.010000000000000675e+00,5.752304310541836788e-03,-2.904265676899196041e-02,4.498163460524451374e-03,0.000000000000000000e+00
1.012000000000000677e+00,5.694799665895314104e-03,-2.875232232326115772e-02,4.453183900553381314e-03,0.000000000000000000e+00
1.014000000000000679e+00,5.637869885247953280e-03,-2.846489032368046401e-02,4.408654359051134008e-03,0.000000000000000000e+00
1.016000000000000680e+00,5.581509221739759490e-03,-2.818033175409704813e-02,4.364570326371997044e-03,0.000000000000000000e+00
1.018000000000000682e+00,5.525711985962846948e-03,-2.789861788845647908e-02,4.320927338275881713e-03,0.000000000000000000e+00
1.020000000000000684e+00,5.470472545387043348e-03,-2.761972028790178960e-02,4.277720975465137965e-03,0.000000000000000000e+00
1.022000000000000686e+00,5.415785323791240564e-03,-2.734361079790155816e-02,4.234946863125699235e-03,0.000000000000000000e+00
1.024000000000000687e+00,5.361644800700427448e-03,-2.707026154540672150e-02,4.192600670473334290e-03,0.000000000000000000e+00
1.026000000000000689e+00,5.308045510828356128e-03,-2.679964493603584352e-02,4.150678110305006108e-03,0.000000000000000000e+00
1.028000000000000691e+00,5.254982043525779391e-03,-2.653173365128853878e-02,4.109174938554283063e-03,0.000000000000000000e+00
1.030000000000000693e+00,5.202449042234206199e-03,-2.626650064578678681e-02,4.068086953852079191e-03,0.000000000000000000e+00
1.032000000000000695e+00,5.150441203945118132e-03,-2.600391914454383210e-02,4.027409997091890848e-03,0.000000000000000000e+00
1.034000000000000696e+00,5.098953278664597293e-03,-2.574396264026042325e-02,3.987139950998974669e-03,0.000000000000000000e+00
1.036000000000000698e+00,5.047980068883301495e-03,-2.548660489064809645e-02,3.947272739705409705e-03,0.000000000000000000e+00
1.038000000000000700e+00,4.997516429051743377e-03,-2.523181991577922931e-02,3.907804328328212673e-03,0.000000000000000000e+00
1.040000000000000702e+00,4.947557265060816174e-03,-2.497958199546362890e-02,3.868730722552782275e-03,0.000000000000000000e+00
1.042000000000000703e+00,4.898097533727513268e-03,-2.472986566665133501e-02,3.830047968220284815e-03,0.000000000000000000e+00
1.044000000000000705e+00,4.849132242285790310e-03,-2.448264572086143731e-02,3.791752150919758257e-03,0.000000000000000000e+00
1.046000000000000707e+00,4.800656447882517032e-03,-2.423789720163659067e-02,3.753839395584102068e-03,0.000000000000000000e+00
1.048000000000000709e+00,4.752665257078471026e-03,-2.399559540202300320e-02,3.716305866090341414e-03,0.000000000000000000e+00
1.050000000000000711e+00,4.705153825354319724e-03,-2.375571586207563327e-02,3.679147764864554304e-03,0.000000000000000000e+00
1.052000000000000712e+00,4.658117356621542873e-03,-2.351823436638834919e-02,3.642361332490184900e-03,0.000000000000000000e+00
1.054000000000000714e+00,4.611551102738245186e-03,-2.328312694164878793e-02,3.605942847320964262e-03,0.000000000000000000e+00
1.056000000000000716e+00,4.565450363029809749e-03,-2.305036985421767687e-02,3.569888625098049939e-03,0.000000000000000000e+00
1.058000000000000718e+00,4.519810483814345331e-03,-2.281993960773236879e-02,3.534195018570274183e-03,0.000000000000000000e+00
1.060000000000000719e+00,4.474626857932876428e-03,-2.259181294073434390e-02,3.498858417119388164e-03,0.000000000000000000e+00
1.062000000000000721e+00,4.429894924284235279e-03,-2.236596682432046013e-02,3.463875246388525841e-03,0.000000000000000000e+00
1.064000000000000723e+00,4.385610167364600333e-03,-2.214237845981767427e-02,3.429241967914775646e-03,0.000000000000000000e+00
1.066000000000000725e+00,4.341768116811637809e-03,-2.192102527648104662e-02,3.394955078765693468e-03,0.000000000000000000e+00
1.068000000000000727e+00,4.298364346953208182e-03,-2.170188492921474449e-02,3.361011111179257327e-03,0.000000000000000000e+00
1.070000000000000728e+00,4.255394476360576869e-03,-2.148493529631586782e-02,3.327406632207707826e-03,0.000000000000000000e+00
1.072000000000000730e+00,4.212854167406095314e-03,-2.127015447724082270e-02,3.294138243365551943e-03,0.000000000000000000e+00
1.074000000000000732e+00,4.170739125825307335e-03,-2.105752079039404853e-02,3.261202580280175845e-03,0.000000000000000000e+00
1.076000000000000734e+00,4.129045100283429588e-03,-2.084701277093884905e-02,3.228596312347231656e-03,0.000000000000000000e+00
1.078000000000000735e+00,4.087767881946169704e-03,-2.063860916863013636e-02,3.196316142388633263e-03,0.000000000000000000e+00
1.080000000000000737e+00,4.046903304054831792e-03,-2.043228894566883475e-02,3.164358806314826467e-03,0.000000000000000000e+00
1.082000000000000739e+00,4.006447241505676354e-03,-2.022803127457776032e-02,3.132721072790056738e-03,0.000000000000000000e+00
1.084000000000000741e+00,3.966395610433479102e-03,-2.002581553609872680e-02,3.101399742901300716e-03,0.000000000000000000e+00
1.086000000000000743e+00,3.926744367799257437e-03,-1.982562131711070388e-02,3.070391649830639391e-03,0.000000000000000000e+00
1.088000000000000744e+00,3.887489510982119947e-03,-1.962742840856878182e-02,3.039693658530906450e-03,0.000000000000000000e+00
1.090000000000000746e+00,3.848627077375192489e-03,-1.943121680346375502e-02,3.009302665404667287e-03,0.000000000000000000e+00
1.092000000000000748e+00,3.810153143985588360e-03,-1.923696669480211632e-02,2.979215597986806241e-03,0.000000000000000000e+00
1.094000000000000750e+00,3.772063827038375696e-03,-1.904465847360624700e-02,2.949429414629889390e-03,0.000000000000000000e+00
1.096000000000000751e+00,3.734355281584506546e-03,-1.885427272693460804e-02,2.919941104193191084e-03,0.000000000000000000e+00
1.098000000000000753e+00,3.697023701112662954e-03,-1.866579023592173855e-02,2.890747685734773587e-03,0.000000000000000000e+00
1.100000000000000755e+00,3.660065317164987089e-03,-1.847919197383784268e-02,2.861846208206508813e-03,0.000000000000000000e+00
1.102000000000000757e+00,3.623476398956651610e-03,-1.829445910416779841e-02,2.833233750152652775e-03,0.000000000000000000e+00
1.104000000000000759e+00,3.587253252999232991e-03,-1.811157297870936642e-02,2.804907419411251102e-03,0.000000000000000000e+00
1.106000000000000760e+00,3.551392222727852224e-03,-1.793051513569042521e-02,2.776864352818653181e-03,0.000000000000000000e+00
1.108000000000000762e+00,3.515889688132042140e-03,-1.775126729790502469e-02,2.749101715917023903e-03,0.000000000000000000e+00
1.110000000000000764e+00,3.480742065390305794e-03,-1.757381137086809139e-02,2.721616702665019538e-03,0.000000000000000000e+00
1.112000000000000766e+00,3.445945806508328609e-03,-1.739812944098858422e-02,2.694406535151072646e-03,0.000000000000000000e+00
1.114000000000000767e+00,3.411497398960806546e-03,-1.722420377376092382e-02,2.667468463310229687e-03,0.000000000000000000e+00
1.116000000000000769e+00,3.377393365336857356e-03,-1.705201681197448735e-02,2.640799764643209091e-03,0.000000000000000000e+00
1.118000000000000771e+00,3.343630262988975428e-03,-1.688155117394104024e-02,2.614397743938623453e-03,0.000000000000000000e+00
1.120000000000000773e+00,3.310204683685495555e-03,-1.671278965173986913e-02,2.588259732998254847e-03,0.000000000000000000e+00
1.122000000000000774e+00,3.277113253266534382e-03,-1.654571520948048061e-02,2.562383090364939164e-03,0.000000000000000000e+00
1.124000000000000776e+00,3.244352631303369216e-03,-1.638031098158265406e-02,2.536765201052948449e-03,0.000000000000000000e+00
1.126000000000000778e+00,3.211919510761221657e-03,-1.621656027107371695e-02,2.511403476281759417e-03,0.000000000000000000e+00
1.128000000000000780e+00,3.179810617665416138e-03,-1.605444654790282727e-02,2.486295353211931403e-03,0.000000000000000000e+00
1.130000000000000782e+00,3.148022710770871733e-03,-1.589395344727212445e-02,2.461438294684259454e-03,0.000000000000000000e+00
1.132000000000000783e+00,3.116552581234902520e-03,-1.573506476798456483e-02,2.436829788960842569e-03,0.000000000000000000e+00
1.134000000000000785e+00,3.085397052293286160e-03,-1.557776447080827867e-02,2.412467349469565869e-03,0.000000000000000000e+00
1.136000000000000787e+00,3.054552978939571641e-03,-1.542203667685728558e-02,2.388348514550830970e-03,0.000000000000000000e+00
1.138000000000000789e+00,3.024017247607594955e-03,-1.526786566598839490e-02,2.364470847206728843e-03,0.000000000000000000e+00
1.140000000000000790e+00,2.993786775857166724e-03,-1.511523587521414538e-02,2.340831934852988239e-03,0.000000000000000000e+00
1.142000000000000792e+00,2.963858512062903568e-03,-1.496413189713160889e-02,2.317429389073449864e-03,0.000000000000000000e+00
1.144000000000000794e+00,2.934229435106169848e-03,-1.481453847836690547e-02,2.294260845376899782e-03,0.000000000000000000e+00
1.146000000000000796e+00,2.904896554070099390e-03,-1.466644051803527894e-02,2.271323962956511844e-03,0.000000000000000000e+00
1.148000000000000798e+00,2.875856907937666442e-03,-1.451982306621655942e-02,2.248616424451649332e-03,0.000000000000000000e+00
1.150000000000000799e+00,2.847107565292774593e-03,-1.437467132244588282e-02,2.226135935712164615e-03,0.000000000000000000e+00
1.152000000000000801e+00,2.818645624024335508e-03,-1.423097063421948846e-02,2.203880225564974760e-03,0.000000000000000000e+00
1.154000000000000803e+00,2.790468211033304488e-03,-1.408870649551546839e-02,2.181847045583135136e-03,0.000000000000000000e+00
1.156000000000000805e+00,2.762572481942645979e-03,-1.394786454532930854e-02,2.160034169857244502e-03,0.000000000000000000e+00
1.158000000000000806e+00,2.734955620810197805e-03,-1.380843056622406244e-02,2.138439394769181545e-03,0.000000000000000000e+00
1.160000000000000808e+00,2.707614839844407675e-03,-1.367039048289503053e-02,2.117060538767867595e-03,0.000000000000000000e+00
1.162000000000000810e+00,2.680547379122910287e-03,-1.353373036074879097e-02,2.095895442147832632e-03,0.000000000000000000e+00
1.164000000000000812e+00,2.653750506313917300e-03,-1.339843640449643256e-02,2.074941966829529916e-03,0.000000000000000000e+00
1.166000000000000814e+00,2.627221516400395432e-03,-1.326449495676086318e-02,2.054197996142176352e-03,0.000000000000000000e+00
1.168000000000000815e+00,2.600957731406999297e-03,-1.313189249669803604e-02,2.033661434608646790e-03,0.000000000000000000e+00
1.170000000000000817e+00,2.574956500129735575e-03,-1.300061563863196337e-02,2.013330207732560995e-03,0.000000000000000000e+00
1.172000000000000819e+00,2.549215197868329001e-03,-1.287065113070338419e-02,1.993202261787813123e-03,0.000000000000000000e+00
1.174000000000000821e+00,2.523731226161265041e-03,-1.274198585353193171e-02,1.973275563609711014e-03,0.000000000000000000e+00
1.176000000000000822e+00,2.498502012523481485e-03,-1.261460681889169273e-02,1.953548100388557973e-03,0.000000000000000000e+00
1.178000000000000824e+00,2.473525010186681649e-03,-1.248850116839999615e-02,1.934017879465399492e-03,0.000000000000000000e+00
1.180000000000000826e+00,2.448797697842243146e-03,-1.236365617221932105e-02,1.914682928129685102e-03,0.000000000000000000e+00
1.182000000000000828e+00,2.424317579386698826e-03,-1.224005922777217717e-02,1.895541293418928630e-03,0.000000000000000000e+00
1.184000000000000830e+00,2.400082183669761254e-03,-1.211769785846884134e-02,1.876591041920561143e-03,0.000000000000000000e+00
1.186000000000000831e+00,2.376089064244865569e-03,-1.199655971244780774e-02,1.857830259575671272e-03,0.000000000000000000e+00
1.188000000000000833e+00,2.352335799122207746e-03,-1.187663256132883739e-02,1.839257051484771699e-03,0.000000000000000000e+00
1.190000000000000835e+00,2.328819990524250930e-03,-1.175790429897847177e-02,1.820869541715480766e-03,0.000000000000000000e+00
1.192000000000000837e+00,2.305539264643675142e-03,-1.164036294028789401e-02,1.802665873112285766e-03,0.000000000000000000e+00
1.194000000000000838e+00,2.282491271403749074e-03,-1.152399661996300444e-02,1.784644207108138092e-03,0.000000000000000000e+00
1.196000000000000840e+00,2.259673684221095817e-03,-1.140879359132659226e-02,1.766802723537796993e-03,0.000000000000000000e+00
1.198000000000000842e+00,2.237084199770830815e-03,-1.129474222513249249e-02,1.749139620453421529e-03,0.000000000000000000e+00
1.200000000000000844e+00,2.214720537754047772e-03,-1.118183100839158575e-02,1.731653113941550304e-03,0.000000000000000000e+00
1.202000000000000846e+00,2.192580440667628652e-03,-1.107004854320955273e-02,1.714341437942551449e-03,0.000000000000000000e+00
1.204000000000000847e+00,2.170661673576356095e-03,-1.095938354563623200e-02,1.697202844071238337e-03,0.000000000000000000e+00
1.206000000000000849e+00,2.148962023887303081e-03,-1.084982484452649658e-02,1.680235601439705739e-03,0.000000000000000000e+00
1.208000000000000851e+00,2.127479301126478182e-03,-1.074136138041250840e-02,1.663437996481886838e-03,0.000000000000000000e+00
1.210000000000000853e+00,2.106211336717703827e-03,-1.063398220438725554e-02,1.646808332779775563e-03,0.000000000000000000e+00
1.212000000000000854e+00,2.085155983763705475e-03,-1.052767647699925056e-02,1.630344930891564070e-03,0.000000000000000000e+00
1.214000000000000856e+00,2.064311116829388709e-03,-1.042243346715827565e-02,1.614046128181306772e-03,0.000000000000000000e+00
1.216000000000000858e+00,2.043674631727284731e-03,-1.031824255105207380e-02,1.597910278650416238e-03,0.000000000000000000e+00
1.218000000000000860e+00,2.023244445305136946e-03,-1.021509321107386820e-02,1.581935752770935455e-03,0.000000000000000000e+00
1.220000000000000862e+00,2.003018495235615610e-03,-1.011297503476060386e-02,1.566120937320419904e-03,0.000000000000000000e+00
1.222000000000000863e+00,1.982994739808131932e-03,-1.001187771374180760e-02,1.550464235218373954e-03,0.000000000000000000e+00
1.224000000000000865e+00,1.963171157722733845e-03,-9.911791042698953405e-03,1.534964065364546881e-03,0.000000000000000000e+00
1.226000000000000867e+00,1.943545747886063274e-03,-9.812704918335232729e-03,1.519618862478672172e-03,0.000000000000000000e+00
1.228000000000000869e+00,1.924116529209351925e-03,-9.714609338355630758e-03,1.504427076941927677e-03,0.000000000000000000e+00
1.230000000000000870e+00,1.904881540408437596e-03,-9.617494400457188980e-03,1.489387174640005584e-03,0.000000000000000000e+00
1.232000000000000872e+00,1.885838839805778879e-03,-9.521350301329372517e-03,1.474497636807653445e-03,0.000000000000000000e+00
1.234000000000000874e+00,1.866986505134450060e-03,-9.426167335664431199e-03,1.459756959874908278e-03,0.000000000000000000e+00
1.236000000000000876e+00,1.848322633344094733e-03,-9.331935895177645088e-03,1.445163655314746221e-03,0.000000000000000000e+00
1.238000000000000878e+00,1.829845340408819921e-03,-9.238646467637379872e-03,1.430716249492480774e-03,0.000000000000000000e+00
1.240000000000000879e+00,1.811552761137010317e-03,-9.146289635904825480e-03,1.416413283516382293e-03,0.000000000000000000e+00
1.242000000000000881e+00,1.793443048983043566e-03,-9.054856076983345062e-03,1.402253313090046083e-03,0.000000000000000000e+00
1.244000000000000883e+00,1.775514375860889026e-03,-8.964336561077325058e-03,1.388234908366065001e-03,0.000000000000000000e+00
1.246000000000000885e+00,1.757764931959568096e-03,-8.874721950660436134e-03,1.374356653801533934e-03,0.000000000000000000e+00
1.248000000000000886e+00,1.740192925560461604e-03,-8.786003199553204385e-03,1.360617148014331423e-03,0.000000000000000000e+00
1.250000000000000888e+00,1.722796582856441893e-03,-8.698171352009807789e-03,1.347015003641566233e-03,0.000000000000000000e+00
1.252000000000000890e+00,1.705574147772813800e-03,-8.611217541814009460e-03,1.333548847199050869e-03,0.000000000000000000e+00
1.254000000000000892e+00,1.688523881790045646e-03,-8.525132991384116662e-03,1.320217318942218387e-03,0.000000000000000000e+00
1.256000000000000894e+00,1.671644063768271821e-03,-8.439909010886897933e-03,1.307019072728621278e-03,0.000000000000000000e+00
1.258000000000000895e+00,1.654932989773551114e-03,-8.355536997360352505e-03,1.293952775881540562e-03,0.000000000000000000e+00
1.260000000000000897e+00,1.638388972905860646e-03,-8.272008433845255693e-03,1.281017109055232472e-03,0.000000000000000000e+00
1.262000000000000899e+00,1.622010343128809772e-03,-8.189314888525383099e-03,1.268210766101340869e-03,0.000000000000000000e+00
1.264000000000000901e+00,1.605795447101057054e-03,-8.107448013876332113e-03,1.255532453936752946e-03,0.000000000000000000e+00
1.266000000000000902e+00,1.589742648009411429e-03,-8.026399545822852227e-03,1.242980892412731686e-03,0.000000000000000000e+00
1.268000000000000904e+00,1.573850325403602186e-03,-7.946161302904599169e-03,1.230554814185408352e-03,0.000000000000000000e+00
1.270000000000000906e+00,1.558116875032701694e-03,-7.866725185450231320e-03,1.218252964587565601e-03,0.000000000000000000e+00
1.272000000000000908e+00,1.542540708683182247e-03,-7.788083174759763416e-03,1.206074101501641849e-03,0.000000000000000000e+00
1.274000000000000909e+00,1.527120254018592051e-03,-7.710227332295091669e-03,1.194016995234095657e-03,0.000000000000000000e+00
1.276000000000000911e+00,1.511853954420834751e-03,-7.633149798878615701e-03,1.182080428391074634e-03,0.000000000000000000e+00
1.278000000000000913e+00,1.496740268833034919e-03,-7.556842793899867100e-03,1.170263195755083530e-03,0.000000000000000000e+00
1.280000000000000915e+00,1.481777671603974784e-03,-7.481298614530075206e-03,1.158564104163220532e-03,0.000000000000000000e+00
1.282000000000000917e+00,1.466964652334085692e-03,-7.406509634944582511e-03,1.146981972386468263e-03,0.000000000000000000e+00
1.284000000000000918e+00,1.452299715722979575e-03,-7.332468305553033368e-03,1.135515631010164395e-03,0.000000000000000000e+00
1.286000000000000920e+00,1.437781381418505025e-03,-7.259167152237259654e-03,1.124163922315749020e-03,0.000000000000000000e+00
1.288000000000000922e+00,1.423408183867311489e-03,-7.186598775596784484e-03,1.112925700163636122e-03,0.000000000000000000e+00
1.290000000000000924e+00,1.409178672166907717e-03,-7.114755850201872830e-03,1.101799829877347925e-03,0.000000000000000000e+00
1.292000000000000925e+00,1.395091409919199709e-03,-7.043631123854044926e-03,1.090785188128745586e-03,0.000000000000000000e+00
1.294000000000000927e+00,1.381144975085491682e-03,-6.973217416853984794e-03,1.079880662824425630e-03,0.000000000000000000e+00
1.296000000000000929e+00,1.367337959842938140e-03,-6.903507621276766711e-03,1.069085152993212717e-03,0.000000000000000000e+00
1.298000000000000931e+00,1.353668970442429469e-03,-6.834494700254330202e-03,1.058397568674929179e-03,0.000000000000000000e+00
1.300000000000000933e+00,1.340136627067899143e-03,-6.766171687265124662e-03,1.047816830810066602e-03,0.000000000000000000e+00
1.302000000000000934e+00,1.326739563697037355e-03,-6.698531685430857661e-03,1.037341871130734172e-03,0.000000000000000000e+00
1.304000000000000936e+00,1.313476427963396762e-03,-6.631567866820275818e-03,1.026971632052675609e-03,0.000000000000000000e+00
1.306000000000000938e+00,1.300345881019876904e-03,-6.565273471759900184e-03,1.016705066568257543e-03,0.000000000000000000e+00
1.308000000000000940e+00,1.287346597403573635e-03,-6.499641808151659754e-03,1.006541138140665259e-03,0.000000000000000000e+00
1.310000000000000941e+00,1.274477264901979030e-03,-6.434666250797340704e-03,9.964788205991254033e-04,0.000000000000000000e+00
1.312000000000000943e+00,1.261736584420519421e-03,-6.370340240729793248e-03,9.865170980351417596e-04,0.000000000000000000e+00
1.314000000000000945e+00,1.249123269851417674e-03,-6.306657284550820641e-03,9.766549646997163547e-04,0.000000000000000000e+00
1.316000000000000947e+00,1.236636047943866267e-03,-6.243610953775692238e-03,9.668914249017779294e-04,0.000000000000000000e+00
1.318000000000000949e+00,1.224273658175497942e-03,-6.181194884184206852e-03,9.572254929074708318e-04,0.000000000000000000e+00
1.320000000000000950e+00,1.212034852625141351e-03,-6.119402775178243992e-03,9.476561928405957680e-04,0.000000000000000000e+00
1.322000000000000952e+00,1.199918395846849778e-03,-6.058228389145737906e-03,9.381825585838277082e-04,0.000000000000000000e+00
1.324000000000000954e+00,1.187923064745187744e-03,-5.997665550831009391e-03,9.288036336811272831e-04,0.000000000000000000e+00
1.326000000000000956e+00,1.176047648451764883e-03,-5.937708146711394644e-03,9.195184712411236250e-04,0.000000000000000000e+00
1.328000000000000957e+00,1.164290948203004728e-03,-5.878350124380104375e-03,9.103261338412882431e-04,0.000000000000000000e+00
1.330000000000000959e+00,1.152651777219134300e-03,-5.819585491935251598e-03,9.012256934332885105e-04,0.000000000000000000e+00
1.332000000000000961e+00,1.141128960584384322e-03,-5.761408317374991719e-03,8.922162312491183078e-04,0.000000000000000000e+00
1.334000000000000963e+00,1.129721335128386827e-03,-5.703812727998702932e-03,8.832968377082972555e-04,0.000000000000000000e+00
1.336000000000000965e+00,1.118427749308758450e-03,-5.646792909814160946e-03,8.744666123259026147e-04,0.000000000000000000e+00
1.338000000000000966e+00,1.107247063094857252e-03,-5.590343106950631732e-03,8.657246636215309987e-04,0.000000000000000000e+00
1.340000000000000968e+00,1.096178147852701606e-03,-5.534457621077839770e-03,8.570701090293009194e-04,0.000000000000000000e+00
1.342000000000000970e+00,1.085219886231040057e-03,-5.479130810830739814e-03,8.485020748086324893e-04,0.000000000000000000e+00
1.344000000000000972e+00,1.074371172048560041e-03,-5.424357091240040139e-03,8.400196959558320353e-04,0.000000000000000000e+00
1.346000000000000973e+00,1.063630910182223298e-03,-5.370130933168420877e-03,8.316221161168702025e-04,0.000000000000000000e+00
1.348000000000000975e+00,1.052998016456718451e-03,-5.316446862752385871e-03,8.233084875007012915e-04,0.000000000000000000e+00
1.350000000000000977e+00,1.042471417535019039e-03,-5.263299460849696874e-03,8.150779707936234297e-04,0.000000000000000000e+00
1.352000000000000979e+00,1.032050050810034416e-03,-5.210683362492330231e-03,8.069297350745269215e-04,0.000000000000000000e+00
1.354000000000000981e+00,1.021732864297344653e-03,-5.158593256344903150e-03,7.988629577308781204e-04,0.000000000000000000e+00
1.356000000000000982e+00,1.011518816529007698e-03,-5.107023884168514043e-03,7.908768243756053584e-04,0.000000000000000000e+00
1.358000000000000984e+00,1.001406876448427763e-03,-5.055970040289941431e-03,7.829705287648452972e-04,0.000000000000000000e+00
1.360000000000000986e+00,9.913960233062753865e-04,-5.005426571076152832e-03,7.751432727164109249e-04,0.000000000000000000e+00
1.362000000000000988e+00,9.814852465574472416e-04,-4.955388374414062061e-03,7.673942660292171203e-04,0.000000000000000000e+00
1.364000000000000989e+00,9.716735457590562662e-04,-4.905850399195494163e-03,7.597227264034001060e-04,0.000000000000000000e+00
1.366000000000000991e+00,9.619599304694416994e-04,-4.856807644807291206e-03,7.521278793613250802e-04,0.000000000000000000e+00
1.368000000000000993e+00,9.523434201481886189e-04,-4.808255160626520759e-03,7.446089581692461046e-04,0.000000000000000000e+00
1.370000000000000995e+00,9.428230440571471133e-04,-4.760188045520732415e-03,7.371652037599513152e-04,0.000000000000000000e+00
1.372000000000000997e+00,9.333978411624406805e-04,-4.712601447353202515e-03,7.297958646559910001e-04,0.000000000000000000e+00
1.374000000000000998e+00,9.240668600374544192e-04,-4.665490562493134971e-03,7.225001968938077335e-04,0.000000000000000000e+00
1.376000000000001000e+00,9.148291587667929312e-04,-4.618850635330749681e-03,7.152774639485603991e-04,0.000000000000000000e+00
1.378000000000001002e+00,9.056838048511985009e-04,-4.572676957797224689e-03,7.081269366597114923e-04,0.000000000000000000e+00
1.380000000000001004e+00,8.966298751134195791e-04,-4.526964868889434869e-03,7.010478931573915773e-04,0.000000000000000000e+00
1.382000000000001005e+00,8.876664556050206786e-04,-4.481709754199441134e-03,6.940396187894021240e-04,0.000000000000000000e+00
1.384000000000001007e+00,8.787926415141232746e-04,-4.436907045448686832e-03,6.871014060491342779e-04,0.000000000000000000e+00
1.386000000000001009e+00,8.700075370740695778e-04,-4.392552220026846657e-03,6.802325545039733523e-04,0.000000000000000000e+00
1.388000000000001011e+00,8.613102554729989892e-04,-4.348640800535288203e-03,6.734323707246886448e-04,0.000000000000000000e+00
1.390000000000001013e+00,8.526999187643287794e-04,-4.305168354335096696e-03,6.667001682152395858e-04,0.000000000000000000e+00
1.392000000000001014e+00,8.441756577781295593e-04,-4.262130493099617820e-03,6.600352673435255779e-04,0.000000000000000000e+00
1.394000000000001016e+00,8.357366120333866539e-04,-4.219522872371475261e-03,6.534369952726770681e-04,0.000000000000000000e+00
1.396000000000001018e+00,8.273819296511385939e-04,-4.177341191124014398e-03,6.469046858931376542e-04,0.000000000000000000e+00
1.398000000000001020e+00,8.191107672684842713e-04,-4.135581191327133976e-03,6.404376797553984479e-04,0.000000000000000000e+00
1.400000000000001021e+00,8.109222899534493248e-04,-4.094238657517451987e-03,6.340353240032875481e-04,0.000000000000000000e+00
1.402000000000001023e+00,8.028156711207037324e-04,-4.053309416372776267e-03,6.276969723081199382e-04,0.000000000000000000e+00
1.404000000000001025e+00,7.947900924481220456e-04,-4.012789336290821691e-03,6.214219848033886162e-04,0.000000000000000000e+00
1.406000000000001027e+00,7.868447437941777011e-04,-3.972674326972146230e-03,6.152097280201218599e-04,0.000000000000000000e+00
1.408000000000001029e+00,7.789788231161631684e-04,-3.932960339007248590e-03,6.090595748229205020e-04,0.000000000000000000e+00
1.410000000000001030e+00,7.711915363892275863e-04,-3.893643363467800579e-03,6.029709043466058294e-04,0.000000000000000000e+00
1.412000000000001032e+00,7.634820975262236482e-04,-3.854719431501961707e-03,5.969431019334989208e-04,0.000000000000000000e+00
1.414000000000001034e+00,7.558497282983561456e-04,-3.816184613933740460e-03,5.909755590713591800e-04,0.000000000000000000e+00
1.416000000000001036e+00,7.482936582566233896e-04,-3.778035020866362358e-03,5.850676733319265521e-04,0.000000000000000000e+00
1.418000000000001037e+00,7.408131246540441365e-04,-3.740266801289599680e-03,5.792188483100674246e-04,0.000000000000000000e+00
1.420000000000001039e+00,7.334073723686621027e-04,-3.702876142691030343e-03,5.734284935635172720e-04,0.000000000000000000e+00
1.422000000000001041e+00,7.260756538273197220e-04,-3.665859270671180392e-03,5.676960245533102523e-04,0.000000000000000000e+00
1.424000000000001043e+00,7.188172289301946382e-04,-3.629212448562515840e-03,5.620208625846806472e-04,0.000000000000000000e+00
1.426000000000001044e+00,7.116313649760901529e-04,-3.592931977052241359e-03,5.564024347486512534e-04,0.000000000000000000e+00
1.428000000000001046e+00,7.045173365884723621e-04,-3.557014193808871998e-03,5.508401738641630074e-04,0.000000000000000000e+00
1.430000000000001048e+00,6.974744256422472618e-04,-3.521455473112536285e-03,5.453335184208013553e-04,0.000000000000000000e+00
1.432000000000001050e+00,6.905019211912692559e-04,-3.486252225488976030e-03,5.398819125220777337e-04,0.000000000000000000e+00
1.434000000000001052e+00,6.835991193965748874e-04,-3.451400897347205090e-03,5.344848058292869797e-04,0.000000000000000000e+00
1.436000000000001053e+00,6.767653234553333346e-04,-3.416897970620790242e-03,5.291416535059753623e-04,0.000000000000000000e+00
1.438000000000001055e+00,6.699998435305079287e-04,-3.382739962412718154e-03,5.238519161628596432e-04,0.000000000000000000e+00
1.440000000000001057e+00,6.633019966812203410e-04,-3.348923424643811177e-03,5.186150598033498205e-04,0.000000000000000000e+00
1.442000000000001059e+00,6.566711067938110465e-04,-3.315444943704661581e-03,5.134305557697033118e-04,0.000000000000000000e+00
1.444000000000001060e+00,6.501065045135890133e-04,-3.282301140111041314e-03,5.082978806895399604e-04,0.000000000000000000e+00
1.446000000000001062e+00,6.436075271772634648e-04,-3.249488668162759091e-03,5.032165164230648080e-04,0.000000000000000000e+00
1.448000000000001064e+00,6.371735187460516410e-04,-3.217004215605926646e-03,4.981859500106933236e-04,0.000000000000000000e+00
1.450000000000001066e+00,6.308038297394544290e-04,-3.184844503298602057e-03,4.932056736212803161e-04,0.000000000000000000e+00
1.452000000000001068e+00,6.244978171696948747e-04,-3.153006284879775883e-03,4.882751845008276304e-04,0.000000000000000000e+00
